time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,18.67481292517007,29.484831085446952
31.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,18.955233560090704,29.568406277358605
32.0,0.06666666666666667,0.002,0.044676615807377355,120.0,0.0,19.41243613000756,30.12692340705516
33.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,19.883508314436884,30.514525588674296
34.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.498367346938775,31.993481602653244
35.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.706314058956917,32.040059995639744
36.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.849038170823885,32.034158388907585
37.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.887739606953893,32.015338087388784
38.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.9728820861678,32.01739868669203
39.0,0.06666666666666667,0.002,0.044676615807377355,120.0,0.0,21.013816326530613,32.01737930900348
40.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.67198715041572,31.820010315436956
41.0,0.06666666666666667,0.002,0.044676615807377355,120.0,0.0,20.459380952380954,31.734328420212936
42.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.510126606198035,31.727235303428
43.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,20.47818329554044,31.711760916987856
