time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.03333333333333333,0.018,0.132951118836962,112.16666666666667,23.74880113933239,22.063818972033257,84.66032523457714
31.0,0.03333333333333333,0.009666666666666667,0.09784284451211658,115.03333333333333,18.81928679720769,15.450347316704459,22.54366608617584
32.0,0.03333333333333333,0.009666666666666667,0.09784284451211658,115.03333333333333,18.81928679720769,15.469283068783069,22.537459804778265
33.0,0.03333333333333333,0.009666666666666667,0.09784284451211658,115.03333333333333,18.81928679720769,15.507643613000756,22.53836348902442
34.0,0.03333333333333333,0.009666666666666667,0.09784284451211658,115.03333333333333,18.81928679720769,15.560503023431595,22.539489646870308
35.0,0.03333333333333333,0.009333333333333334,0.09615727857121491,115.03333333333333,18.81928679720769,15.624473922902494,22.543603634323958
36.0,0.03333333333333333,0.008666666666666666,0.09269064437987015,115.03333333333333,18.81928679720769,15.627591836734695,22.53345724428207
37.0,0.03333333333333333,0.008666666666666666,0.09269064437987015,115.03333333333333,18.81928679720769,15.241391912320484,21.780489684336505
38.0,0.03333333333333333,0.008666666666666666,0.09269064437987015,115.03333333333333,18.81928679720769,15.159375283446712,21.689306180241235
39.0,0.03333333333333333,0.008666666666666666,0.09269064437987015,115.03333333333333,18.81928679720769,15.183745275888134,21.693466513544326
40.0,0.03333333333333333,0.008333333333333333,0.09090593428863096,115.03333333333333,18.81928679720769,15.21468216175359,21.705714121286196
