time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,0.008,0.08908422980528033,120.3,16.37304695732186,25.270226001511716,41.75209488022965
31.0,0.2,0.008,0.08908422980528033,120.3,16.37304695732186,25.555292894935754,42.18572809049222
32.0,0.2,0.008,0.08908422980528033,120.3,16.37304695732186,25.54149319727891,42.262354175658224
33.0,0.2,0.007666666666666666,0.08722321301631171,120.3,16.37304695732186,25.258483749055177,42.31611663829434
34.0,0.2,0.007666666666666666,0.08722321301631171,120.3,16.37304695732186,24.961012093726378,42.365017977958175
35.0,0.23333333333333334,0.007666666666666666,0.0872232130163117,116.36666666666666,26.816019258810375,24.691396069538925,42.40729076585022
36.0,0.2,0.008,0.08908422980528033,116.13333333333334,26.813843853916623,23.23591232048375,36.13210665695067
37.0,0.23333333333333334,0.008,0.08908422980528033,116.13333333333334,26.813843853916623,22.921404383975812,36.17829028310356
38.0,0.2,0.014,0.11749042514179613,113.53333333333333,29.91513923677367,24.343602418745277,39.72671716620165
39.0,0.16666666666666666,0.012,0.10888526071052962,110.76666666666667,32.88027101807742,23.875526455026456,38.17860318085923
40.0,0.13333333333333333,0.009,0.09444045743218316,109.56666666666666,31.84826874764502,22.507168556311413,33.69238520603454
41.0,0.13333333333333333,0.009,0.09444045743218316,109.56666666666666,31.84826874764502,22.353161375661376,33.69041493378857
42.0,0.13333333333333333,0.009,0.09444045743218317,108.13333333333334,30.34329506753602,21.854097505668935,33.33557975522698
