time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.03333333333333333,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,17.811826152683295,38.86194584839025
31.0,0.03333333333333333,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,19.079072940287226,41.70269564882653
32.0,0.03333333333333333,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,19.263062736205594,41.76934649583574
33.0,0.06666666666666667,0.0026666666666666666,0.05157087894883658,127.0,37.69615364994153,19.856393046107332,42.28516680011314
34.0,0.1,0.0026666666666666666,0.05157087894883658,127.0,37.69615364994153,20.284030990173846,42.62395852545834
35.0,0.1,0.0026666666666666666,0.05157087894883657,127.0,37.69615364994153,20.706002267573695,42.87172334372703
36.0,0.1,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,21.38332426303855,43.90137528428659
37.0,0.1,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,21.673933862433863,44.03755992859117
38.0,0.1,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,21.752354119425547,44.047110440376315
39.0,0.1,0.0026666666666666666,0.05157087894883657,127.0,37.69615364994153,21.81146069538927,44.04757353045443
40.0,0.1,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,21.804871882086168,44.03543075084151
41.0,0.1,0.0026666666666666666,0.051570878948836565,127.0,37.69615364994153,21.884105064247922,44.028181862809944
42.0,0.06666666666666667,0.0,0.0,120.0,0.0,20.72681746031746,30.83083241656065
