time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.1,0.048,0.2137662274541982,106.66666666666667,27.965852193145995,40.155390778533636,139.28716917691642
31.0,0.06666666666666667,0.042333333333333334,0.20134850936180831,108.06666666666666,27.543823667425375,37.617037414965985,133.1896988264599
32.0,0.06666666666666667,0.04466666666666667,0.20657094557453026,105.96666666666667,28.921137982835706,39.200321617535906,133.9161545606627
33.0,0.06666666666666667,0.04066666666666666,0.19751680659854975,108.7,26.106384915061167,35.01050529100529,120.51960029068687
34.0,0.06666666666666667,0.038,0.19119623427253996,108.7,26.106384915061163,35.29928269085412,120.53728613584336
35.0,0.06666666666666667,0.034666666666666665,0.18293411078551997,108.7,26.106384915061163,35.18799055177627,120.37897126514889
36.0,0.06666666666666667,0.034666666666666665,0.18293411078551997,108.7,26.106384915061163,35.03013151927438,120.36029525125112
37.0,0.03333333333333333,0.034333333333333334,0.18208392448416624,108.7,26.106384915061163,35.09729516250945,120.34809961557943
38.0,0.03333333333333333,0.035666666666666666,0.18545769209055624,106.03333333333333,28.766280414556363,35.73436885865457,120.61660626198501
39.0,0.03333333333333333,0.035,0.18377975949489106,106.03333333333333,28.766280414556363,35.7910007558579,120.62919840998819
40.0,0.03333333333333333,0.028,0.16497272501841023,106.06666666666666,28.781861572100503,33.64162622826908,115.98646924705687
41.0,0.06666666666666667,0.032,0.176,103.86666666666666,30.123892326339384,35.7415574452003,117.70996190497695
