time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,120.0,0.0,11.20740589569161,13.791904762919575
31.0,0.0,0.0,0.0,120.0,0.0,12.11389455782313,17.149417502063553
32.0,0.0,0.0,0.0,120.0,0.0,12.613110355253212,19.245599178923303
33.0,0.0,0.0,0.0,120.0,0.0,12.985343537414966,19.667417729496986
34.0,0.0,0.0,0.0,120.0,0.0,13.347007936507936,20.157164012826744
35.0,0.0,0.0,0.0,120.0,0.0,13.547666666666666,20.282143651343326
36.0,0.0,0.0,0.0,120.0,0.0,14.260427815570672,21.952870215218105
37.0,0.0,0.0,0.0,120.0,0.0,14.465555177626607,22.099117639400838
38.0,0.0,0.0,0.0,120.0,0.0,14.508167422524565,22.108491500894782
39.0,0.0,0.0,0.0,120.0,0.0,14.500137944066516,22.110440979797477
40.0,0.0,0.0,0.0,120.0,0.0,14.646168178382464,22.22014205413539
41.0,0.0,0.0,0.0,120.0,0.0,15.286208994708995,22.81938442006749
42.0,0.03333333333333333,0.0,0.0,120.0,0.0,15.851340136054421,23.61102010958489
43.0,0.0,0.0,0.0,120.0,0.0,16.13686470143613,23.78246550790636
44.0,0.03333333333333333,0.0,0.0,120.0,0.0,16.316525321239606,23.92715920821851
45.0,0.0,0.0,0.0,120.0,0.0,16.774339380196523,24.33308284665313
46.0,0.0,0.0,0.0,120.0,0.0,17.26250566893424,25.203032496301017
