time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.13333333333333333,0.018333333333333333,0.13415372608400492,126.96666666666667,79.20920962166511,16.78490627362056,42.10715784601854
31.0,0.13333333333333333,0.018333333333333333,0.13415372608400492,126.96666666666667,79.20920962166512,16.990844293272865,42.20770227805034
32.0,0.13333333333333333,0.018333333333333333,0.13415372608400492,126.96666666666667,79.20920962166511,18.387890022675737,45.09270473541425
33.0,0.13333333333333333,0.017666666666666667,0.13173669024062942,126.96666666666667,79.20920962166512,18.52608919123205,45.13110251912971
34.0,0.1,0.017666666666666667,0.13173669024062942,126.96666666666667,79.20920962166511,19.601868480725624,46.855436097618856
35.0,0.13333333333333333,0.017,0.12927103310486845,126.96666666666667,79.20920962166512,20.196309901738474,48.106938359824596
36.0,0.1,0.017,0.12927103310486845,126.96666666666667,79.20920962166511,20.486360922146638,48.16272577338875
37.0,0.13333333333333333,0.01633333333333333,0.1267539173183833,126.96666666666667,79.20920962166512,20.816549130763416,48.38415194328244
38.0,0.1,0.016,0.125475097130865,126.96666666666667,79.20920962166511,21.116996598639457,48.5415707229477
39.0,0.13333333333333333,0.014666666666666666,0.12021462288571869,126.96666666666667,79.20920962166512,21.786150037792893,49.435474007822485
40.0,0.13333333333333333,0.012666666666666666,0.11183122203670233,126.3,79.18086890152192,21.05669349962207,46.1197641398209
41.0,0.13333333333333333,0.011333333333333334,0.10585314775144333,126.3,79.18086890152192,21.03858201058201,46.11217650972448
