time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.03333333333333333,0.0016666666666666668,0.04079079416840139,117.33333333333333,14.360439485692012,16.370961073318217,25.079555051289663
31.0,0.0,0.0,0.0,120.0,0.0,15.534386243386244,18.749928065704886
32.0,0.0,0.0,0.0,120.0,0.0,15.83979440665155,19.126431713765754
33.0,0.03333333333333333,0.0,0.0,120.0,0.0,16.147490929705217,19.537219809299938
34.0,0.0,0.0,0.0,120.0,0.0,16.42258692365835,19.78519864085118
35.0,0.03333333333333333,0.0,0.0,120.0,0.0,16.977462585034015,21.128046632350777
36.0,0.0,0.0,0.0,120.0,0.0,17.124760393046106,21.24019592961726
37.0,0.0,0.0,0.0,120.0,0.0,17.112352607709752,21.235743292389806
38.0,0.0,0.0,0.0,120.0,0.0,17.505915721844293,21.852162744029176
39.0,0.0,0.0,0.0,178.96666666666667,317.5452181273646,18.105214663643235,22.73389836152271
40.0,0.0,0.0,0.0,178.96666666666667,317.5452181273646,18.641926681783826,23.38588636507148
41.0,0.0,0.0,0.0,178.96666666666667,317.5452181273646,18.94738851095994,23.584347597674615
42.0,0.0,0.0,0.0,178.96666666666667,317.54521812736454,19.235826530612243,23.805037342798997
43.0,0.0,0.0,0.0,178.96666666666667,317.54521812736454,19.6166470143613,24.328489384703154
44.0,0.03333333333333333,0.0,0.0,178.96666666666667,317.54521812736454,20.082796674225246,25.07667625407833
