time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.005,0.07053367989832941,120.0,0.0,12.56868178382464,19.7869032584716
31.0,0.0,0.005,0.07053367989832941,120.0,0.0,12.544913076341647,19.77675789616692
32.0,0.0,0.005,0.07053367989832941,120.0,0.0,12.566105064247921,19.77970291751654
33.0,0.0,0.005,0.07053367989832941,120.0,0.0,12.596662509448224,19.7864267652612
34.0,0.0,0.005,0.07053367989832943,120.0,0.0,12.628150793650793,19.78899689339508
35.0,0.0,0.005,0.07053367989832943,120.0,0.0,12.65169387755102,19.790634001540553
36.0,0.0,0.005,0.07053367989832943,120.0,0.0,12.677167800453514,19.796267926439576
37.0,0.0,0.005,0.07053367989832941,120.0,0.0,12.703018896447468,19.80681025070107
38.0,0.0,0.005,0.07053367989832941,120.0,0.0,12.718720332577476,19.80586867327181
39.0,0.0,0.005,0.07053367989832941,120.0,0.0,12.724855253212397,19.80848143858349
40.0,0.0,0.005,0.07053367989832941,120.0,0.0,13.526519652305367,22.388676517418727
41.0,0.0,0.005,0.07053367989832941,120.0,0.0,14.420099773242631,25.164874272145735
42.0,0.0,0.005,0.07053367989832941,120.0,0.0,15.210996598639456,27.342275753136068
43.0,0.0,0.005,0.07053367989832941,120.0,0.0,16.178867724867725,30.23280612890083
44.0,0.0,0.005,0.07053367989832941,120.0,0.0,16.37132955404384,30.360125440798807
45.0,0.0,0.005,0.07053367989832941,120.0,0.0,16.701213529856386,30.55746857258275
