time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.36534542705971,31.839989284776443
31.0,0.03333333333333333,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.590556689342403,31.940485265485666
32.0,0.0,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.529087679516252,31.930750320630104
33.0,0.0,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.558757747543464,31.925011053793714
34.0,0.0,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.55716931216931,31.923953390438427
35.0,0.0,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.56836394557823,31.922071590080694
36.0,0.03333333333333333,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.57946636432351,31.92237139455956
37.0,0.0,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.587744142101286,31.925534926895093
38.0,0.03333333333333333,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.58628382464097,31.926707651879862
39.0,0.0,0.0003333333333333333,0.018254375426790755,117.5,13.46291201783626,18.531363567649283,31.92232744480999
40.0,0.03333333333333333,0.0,0.0,117.5,13.46291201783626,18.528572562358278,31.922611734597886
41.0,0.0,0.0,0.0,117.5,13.46291201783626,18.566390778533634,31.925397721910475
42.0,0.0,0.0,0.0,117.5,13.46291201783626,18.57163378684807,31.92209507140742
