time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.047,0.21163884331568247,109.8,23.028098778087035,38.87992252456538,129.30494369533187
31.0,0.0,0.047,0.21163884331568247,109.8,23.028098778087035,38.56003930461073,129.32456615636812
32.0,0.0,0.047,0.21163884331568247,109.8,23.028098778087035,37.649924792139075,129.30087750563908
33.0,0.0,0.04633333333333333,0.21020598363404303,109.8,23.028098778087035,37.298284580498866,129.21899818127628
34.0,0.0,0.047,0.21163884331568247,109.8,23.028098778087035,34.64727588813303,123.35257219677395
35.0,0.0,0.04666666666666667,0.210923893594085,109.8,23.028098778087035,34.41495162509448,123.36724922201248
36.0,0.0,0.04733333333333333,0.2123508626987159,109.8,23.028098778087035,34.7763835978836,123.50076985743725
37.0,0.0,0.04933333333333333,0.21656305214776495,109.8,23.028098778087035,36.59635752078609,137.05136942579855
38.0,0.0,0.049,0.21586801523152982,109.8,23.028098778087035,36.58151662887377,137.05388848755535
39.0,0.0,0.048666666666666664,0.21517021685684623,109.8,23.028098778087035,36.55658314436886,137.05742739442798
40.0,0.0,0.04766666666666667,0.2130599811216446,109.8,23.028098778087035,36.548060468631896,137.05840144531322
41.0,0.0,0.051,0.21999772726098782,107.4,25.463176026044618,38.555203703703704,138.0979753614186
42.0,0.0,0.043,0.20285709255532575,109.5,23.760962382305422,33.43011073318216,112.93453419075439
43.0,0.0,0.043666666666666666,0.20435236452972325,109.5,23.760962382305422,30.45002494331066,102.87034776274356
