time,respirationRate
0,20.5
1,20.5
2,20.4
3,20.3
4,20.3
5,20.3
6,19.6
7,19.1
8,18.9
9,18.9
10,18.9
11,19.0
12,19.1
13,19.3
14,19.3
15,20.1
16,20.3
17,20.4
18,20.3
19,20.3
20,20.1
21,19.7
22,19.5
23,19.3
24,19.0
25,18.8
26,19.2
27,19.6
28,20.0
29,20.5
30,20.9
31,21.2
32,21.2
33,21.2
34,21.4
35,21.5
36,21.8
37,22.0
38,22.6
39,23.1
40,23.8
41,24.4
42,24.8
43,25.0
44,25.1
45,25.1
46,25.1
47,24.9
48,24.6
49,24.4
50,24.2
51,24.0
52,23.9
53,23.7
54,23.4
55,23.3
56,22.9
57,22.6
58,22.3
59,21.7
60,21.4
61,21.3
62,21.4
63,21.5
64,22.0
65,22.3
66,23.1
67,23.7
68,24.3
69,24.8
70,25.6
71,26.3
72,26.9
73,27.3
74,27.7
75,28.1
76,28.2
77,28.3
78,28.5
79,28.6
80,28.6
81,28.6
82,28.2
83,27.8
84,27.5
85,26.6
86,25.9
87,25.1
88,24.3
89,23.7
90,23.2
91,22.6
92,22.5
93,22.6
94,22.7
95,22.7
96,22.7
97,22.7
98,22.6
99,22.5
100,22.7
101,23.1
102,23.5
103,23.5
104,23.5
105,23.5
106,23.7
107,23.7
108,24.3
109,24.8
110,25.3
111,25.8
112,26.2
113,26.5
114,26.7
115,26.8
116,26.9
117,26.9
118,26.9
119,26.8
120,26.9
121,26.9
122,26.7
123,26.2
124,25.6
125,25.3
126,25.1
127,24.8
128,24.6
129,24.6
130,24.7
131,24.8
132,25.0
133,25.1
134,25.2
135,25.3
136,25.4
137,25.4
138,25.4
139,25.3
140,25.2
141,25.2
142,25.1
143,24.8
144,24.7
145,24.2
146,23.9
147,23.7
148,23.7
149,23.9
150,24.3
151,24.6
152,25.1
153,25.6
154,25.6
155,25.3
156,25.1
157,24.9
158,24.8
159,25.3
160,25.6
161,25.9
162,26.0
163,26.1
164,26.1
165,26.0
166,25.9
167,25.8
168,25.4
169,25.1
170,24.9
171,24.7
172,24.6
173,24.3
174,24.1
175,24.0
176,24.0
177,24.0
178,24.1
179,24.1
180,23.9
181,23.8
182,23.6
183,23.3
184,22.9
185,22.5
186,22.3
187,22.1
188,22.0
189,21.8
190,21.7
191,21.6
192,21.3
193,20.9
194,20.6
195,20.5
196,20.5
197,20.4
198,20.5
199,20.5
200,20.6
201,20.9
202,21.2
203,21.5
204,21.9
205,22.2
206,22.4
207,22.7
208,22.6
209,22.4
210,22.3
211,22.3
212,22.3
213,22.9
214,23.4
215,23.8
216,24.3
217,24.9
218,25.5
219,25.9
220,26.3
221,26.6
222,26.8
223,26.9
224,27.0
225,27.0
226,26.9
227,26.8
228,26.7
229,26.4
230,26.0
231,25.6
232,25.2
233,24.6
234,24.2
235,23.5
236,22.6
237,21.9
238,21.3
239,20.9
240,20.6
241,20.4
242,20.2
243,20.1
244,20.3
245,20.5
246,20.9
247,21.3
248,21.8
249,22.3
250,22.7
251,23.5
252,24.1
253,24.3
254,24.2
255,24.1
256,24.1
257,24.0
258,23.9
259,23.6
260,23.4
261,22.9
262,22.4
263,22.1
264,21.7
265,21.4
266,21.4
267,21.4
268,21.6
269,21.8
270,21.8
271,21.7
272,21.7
273,21.9
274,22.1
275,22.5
276,22.9
277,23.2
278,23.8
279,24.1
280,23.9
281,23.7
282,23.8
283,24.0
284,24.2
285,24.7
286,25.0
287,25.1
288,24.9
289,24.7
290,24.5
291,24.3
292,24.3
293,24.4
294,24.5
295,24.6
296,24.7
297,24.7
298,24.6
299,24.5
300,24.5
301,24.5
302,24.3
303,24.1
304,24.0
305,23.7
306,23.3
307,23.0
308,22.6
309,22.1
310,21.8
311,21.4
312,20.9
313,20.4
314,20.1
315,19.7
316,19.5
317,19.4
318,19.3
319,19.2
320,19.0
321,18.7
322,18.4
323,18.4
324,18.4
325,18.5
326,18.6
327,18.7
328,19.5
329,20.1
330,20.6
331,20.8
332,21.0
333,21.1
334,21.3
335,21.5
336,21.7
337,21.8
338,21.7
339,21.3
340,21.0
341,20.9
342,20.9
343,20.9
344,21.2
345,21.3
346,21.5
347,21.7
348,21.8
349,21.9
350,21.9
351,21.9
352,21.6
353,21.3
354,21.1
355,21.2
356,21.3
357,21.4
358,21.5
359,21.5
360,21.8
361,22.0
362,22.4
363,22.8
364,23.1
365,23.3
366,23.4
367,23.6
368,23.2
369,22.9
370,23.0
371,23.2
372,23.1
373,22.7
374,22.5
375,22.6
376,22.7
377,22.9
378,22.6
379,22.4
380,22.5
381,22.7
382,22.9
383,23.2
384,23.4
385,23.8
386,24.3
387,24.9
388,25.7
389,26.5
390,26.9
391,27.3
392,27.5
393,27.5
394,27.6
395,27.6
396,27.6
397,27.5
398,27.4
399,27.3
400,27.2
401,27.1
402,27.0
403,27.0
404,26.8
405,26.7
406,26.5
407,26.4
408,26.2
409,26.0
410,25.9
411,25.8
412,25.7
413,25.6
414,25.4
415,25.2
416,25.0
417,24.8
418,24.6
419,24.3
420,24.1
421,23.9
422,23.5
423,23.3
424,23.1
425,23.1
426,23.3
427,23.4
428,23.5
429,23.5
430,23.5
431,23.3
