time,respirationRate
0,12.3
1,12.3
2,12.2
3,12.2
4,12.2
5,12.2
6,21.5
7,21.5
8,21.3
9,20.9
10,20.7
11,20.1
12,19.7
13,19.3
14,19.5
15,19.6
16,19.8
17,19.8
18,19.9
19,19.9
20,20.1
21,20.1
22,20.2
23,20.5
24,20.7
25,20.9
26,21.2
27,21.5
28,21.8
29,22.1
30,22.6
31,23.1
32,23.4
33,23.5
34,23.6
35,23.6
36,23.6
37,23.5
38,23.2
39,23.0
40,22.8
41,22.2
42,21.7
43,21.4
44,21.3
45,21.3
46,21.0
47,20.6
48,20.2
49,20.5
50,20.8
51,21.0
52,21.0
53,21.0
54,21.0
55,21.0
56,21.0
57,21.0
58,20.4
59,20.0
60,19.6
61,19.8
62,19.9
63,20.0
64,20.2
65,20.3
66,20.4
67,20.4
68,20.5
69,20.4
70,20.2
71,20.0
72,19.9
73,19.4
74,19.0
75,18.7
76,18.4
77,17.8
78,17.3
79,16.7
80,16.8
81,17.0
82,17.1
83,17.2
84,17.2
85,17.2
86,17.3
87,17.5
88,17.7
89,17.8
90,18.1
91,18.3
92,18.5
93,18.5
94,18.4
95,18.5
96,18.7
97,18.8
98,19.0
99,19.0
100,19.4
101,19.7
102,19.8
103,19.7
104,19.6
105,19.6
106,19.6
107,19.6
108,19.6
109,19.4
110,19.2
111,19.1
112,19.2
113,19.3
114,19.3
115,19.1
116,19.0
117,18.8
118,18.8
119,18.8
120,18.8
121,18.9
122,18.9
123,18.9
124,18.9
125,18.9
126,19.0
127,19.1
128,19.3
129,19.4
130,19.2
131,19.0
132,18.8
133,18.6
134,18.4
135,18.3
136,18.4
137,18.7
138,19.0
139,19.1
140,19.1
141,19.0
142,19.0
143,18.8
144,18.7
145,18.5
146,18.3
147,18.2
148,18.0
149,18.5
150,18.9
151,19.3
152,19.0
153,18.9
154,18.7
155,18.5
156,18.1
157,17.9
158,17.6
159,17.6
160,17.5
161,17.4
162,17.4
163,17.4
164,17.3
165,17.3
166,17.1
167,16.6
168,16.2
169,15.9
170,15.8
171,16.0
172,16.1
173,16.3
174,16.6
175,16.8
176,17.2
177,17.7
178,18.1
179,18.4
180,18.2
181,17.9
182,17.6
183,17.5
184,17.4
185,17.4
186,17.4
187,17.5
188,17.5
189,17.5
190,17.5
191,17.4
192,17.3
193,17.5
194,17.8
195,18.1
196,18.4
