time,respirationRate
0,17.4
1,17.4
2,17.5
3,17.5
4,17.5
5,20.8
6,20.9
7,21.0
8,21.1
9,21.2
10,21.2
11,21.3
12,21.2
13,21.2
14,21.3
15,21.4
16,21.5
17,21.5
18,21.6
19,21.6
20,21.7
21,21.7
22,21.7
23,21.7
24,21.6
25,22.2
26,22.3
27,22.2
28,22.2
29,22.2
30,22.2
31,22.3
32,22.3
33,22.3
34,22.2
35,22.2
36,22.1
37,22.0
38,21.9
39,21.7
40,21.7
41,21.6
42,20.9
43,20.4
44,19.9
45,19.6
46,18.9
47,18.1
48,17.5
49,16.9
50,16.4
51,16.0
52,15.7
53,15.5
54,15.3
55,15.2
56,15.1
57,14.9
58,14.7
59,14.7
60,14.7
61,14.8
62,14.8
63,16.1
64,17.2
65,18.0
66,18.5
67,18.9
68,19.5
69,20.0
70,20.5
71,21.2
72,21.6
73,22.0
74,22.4
75,22.5
76,22.5
77,22.7
78,22.9
79,23.3
80,23.5
81,23.7
82,23.8
83,23.8
84,23.8
85,23.9
86,24.1
87,24.3
88,24.5
89,24.6
90,24.7
91,24.7
92,24.7
93,24.8
94,24.9
95,25.0
96,25.1
97,25.1
98,25.2
99,25.2
100,25.1
101,25.0
102,24.9
103,24.9
104,24.7
105,24.6
106,24.4
107,24.3
108,24.2
109,23.2
110,22.3
111,21.7
112,21.2
113,20.9
114,20.8
115,20.7
116,20.9
117,21.2
118,21.3
119,21.6
120,21.7
121,21.7
122,21.7
123,21.7
124,21.7
125,21.8
126,21.9
127,22.0
128,22.2
129,22.5
130,22.8
131,23.2
132,23.5
133,24.0
134,24.4
135,24.8
136,25.0
137,25.2
138,25.3
139,25.4
140,25.6
141,25.6
142,25.7
143,25.8
144,25.7
145,25.7
146,25.7
147,25.7
148,25.5
149,25.4
150,25.3
151,25.2
152,25.2
153,24.9
154,24.4
155,24.0
156,23.7
157,23.2
158,22.6
159,22.3
160,21.8
161,21.4
162,21.0
163,20.7
164,20.4
165,20.2
166,20.1
167,19.7
168,19.3
169,19.1
170,18.9
171,18.7
172,18.6
173,18.4
174,18.4
175,18.3
176,18.1
177,17.8
178,17.5
179,17.2
180,17.1
181,16.9
182,16.8
183,16.4
184,15.7
185,15.1
186,14.7
187,14.3
188,14.3
189,14.3
190,14.2
191,14.4
192,14.6
193,14.8
194,15.2
195,15.4
196,15.6
197,15.7
198,15.6
199,15.6
200,15.6
201,14.5
202,14.4
203,14.3
204,14.3
205,14.4
206,14.5
207,14.7
208,14.8
209,15.1
210,15.4
211,16.7
212,17.7
213,18.9
214,19.8
215,20.5
216,21.1
217,21.6
218,22.0
219,22.4
220,22.6
221,22.8
222,22.9
223,23.1
224,23.1
225,23.1
226,23.3
227,23.5
228,23.7
229,23.8
230,23.9
231,24.0
232,23.9
233,23.9
234,22.7
235,22.5
236,22.1
237,22.2
238,22.2
239,22.2
240,22.1
241,22.1
242,22.0
243,22.0
244,21.9
245,21.8
246,21.7
247,21.7
248,21.3
249,20.8
250,20.3
251,20.1
252,20.0
253,19.9
254,19.8
255,19.7
256,19.6
257,19.6
258,19.5
259,19.3
260,19.1
261,19.0
262,18.9
263,18.8
264,18.8
265,18.6
266,18.5
267,18.4
268,18.3
269,18.2
270,17.6
271,17.2
272,16.8
273,16.5
274,16.3
275,15.8
276,15.1
277,14.6
278,14.2
279,14.1
280,13.9
281,14.0
282,14.0
283,14.1
284,14.1
285,14.2
286,14.2
287,14.2
288,14.3
289,14.3
290,14.2
291,14.1
292,14.0
293,14.0
294,14.0
295,14.1
296,14.1
297,14.2
298,14.2
299,14.0
300,13.9
301,13.9
302,14.2
303,14.3
304,14.6
305,14.9
306,15.2
307,15.9
308,16.9
309,17.6
310,18.0
311,18.1
312,18.3
313,18.5
314,18.7
315,18.8
316,18.9
317,18.9
318,18.9
319,18.9
320,18.8
321,18.7
322,18.6
323,18.7
324,18.8
325,18.8
326,19.4
327,19.8
328,20.3
329,20.8
330,21.2
331,21.3
332,21.4
333,21.5
334,21.4
335,21.4
336,21.4
337,21.1
338,20.5
339,20.3
340,20.3
341,20.3
342,20.3
343,20.5
344,20.6
345,20.8
346,21.0
347,21.2
348,21.6
349,21.9
350,22.2
351,22.2
352,21.9
353,21.7
354,21.6
355,21.5
356,21.4
357,21.3
358,21.3
359,21.2
360,21.1
361,21.0
362,21.0
363,20.9
364,20.9
365,20.8
366,20.7
367,20.6
368,20.6
369,20.5
370,20.5
371,20.2
372,20.0
373,20.0
374,20.2
375,20.3
376,20.3
377,20.0
378,19.9
379,19.6
380,19.3
381,19.0
382,18.8
383,18.4
384,18.1
385,18.1
386,18.3
387,18.4
388,18.6
389,18.7
390,18.6
391,18.5
392,18.3
393,18.4
394,18.5
395,18.6
396,18.7
397,18.9
398,19.1
399,19.3
400,19.4
401,19.5
402,19.6
403,19.3
404,19.0
405,18.8
406,18.8
407,18.9
408,19.0
409,18.7
410,18.3
411,17.9
412,17.6
413,17.3
414,17.0
415,16.8
416,17.0
417,17.1
418,17.4
419,17.7
420,18.4
421,19.4
422,20.1
423,20.8
424,21.0
425,21.1
426,21.3
427,21.4
428,21.3
