time,respirationRate
0,12.0
1,11.9
2,11.4
3,11.0
4,10.8
5,10.5
6,10.6
7,10.6
8,27.7
9,27.7
10,27.6
11,27.6
12,27.5
13,27.3
14,27.2
15,26.4
16,25.7
17,25.1
18,24.1
19,23.0
20,22.6
21,22.5
22,22.6
23,22.7
24,22.9
25,22.7
26,22.5
27,22.4
28,22.6
29,22.8
30,22.7
31,22.4
32,22.1
33,22.0
34,22.1
35,22.4
36,22.8
37,23.2
38,23.1
39,23.0
40,23.1
41,23.3
42,23.7
43,24.1
44,24.3
45,24.3
46,24.3
47,24.1
48,23.8
49,23.6
50,23.4
51,23.2
52,23.0
53,22.5
54,21.8
55,21.3
56,21.0
57,21.0
58,21.0
59,21.2
60,21.6
61,22.1
62,22.6
63,23.0
64,23.5
65,23.9
66,24.2
67,24.5
68,24.7
69,24.9
70,25.0
71,25.1
72,25.1
73,25.1
74,25.2
75,25.3
76,25.3
77,25.3
78,25.3
79,25.1
80,25.0
81,24.6
82,24.7
83,24.5
84,24.3
85,24.3
86,24.4
87,24.4
88,24.5
89,24.3
90,24.2
91,24.1
92,24.0
93,23.9
94,23.9
95,23.8
96,23.8
97,23.6
98,23.5
99,23.5
100,23.5
101,23.5
102,23.6
103,23.8
104,23.8
105,23.2
106,22.8
107,23.1
108,23.3
109,23.4
110,23.4
111,23.8
112,24.4
113,24.9
114,25.3
115,25.6
116,25.9
117,26.0
118,26.0
119,26.0
120,25.9
121,25.8
122,25.7
123,25.5
124,25.3
125,24.7
126,24.4
127,24.5
128,24.7
129,24.8
130,24.8
131,24.7
132,24.6
133,24.7
134,24.7
135,24.8
136,24.8
137,24.7
138,24.6
139,24.4
140,24.1
141,23.9
142,23.9
143,23.8
144,23.6
145,23.4
146,23.2
147,23.0
148,22.8
149,23.0
150,23.2
151,23.4
152,23.5
153,23.4
154,23.3
155,23.3
156,23.1
157,22.8
158,22.6
159,22.5
160,21.6
161,21.0
162,20.5
163,19.7
164,18.9
165,18.2
166,17.5
167,17.5
168,17.4
169,17.3
170,17.3
171,17.2
172,17.2
173,17.2
174,17.1
175,17.0
176,17.1
177,17.3
178,17.4
179,17.5
180,17.4
181,17.3
182,17.2
183,17.5
184,17.7
185,18.0
186,18.6
187,19.1
188,19.6
189,20.0
190,20.2
191,20.3
192,20.4
193,20.2
194,19.9
195,19.6
196,19.4
197,19.0
198,18.5
199,18.1
200,17.8
201,17.5
202,17.3
203,17.1
204,16.7
205,16.3
206,16.2
207,16.2
208,16.2
209,16.2
210,16.3
211,16.3
212,16.5
213,16.6
214,16.7
215,16.9
216,17.0
217,17.5
218,17.9
219,18.4
220,19.0
221,19.5
222,19.9
223,19.8
224,19.8
225,20.1
226,20.3
227,20.5
228,20.6
229,20.5
230,20.5
231,20.4
232,20.5
233,20.5
234,20.5
235,20.6
236,20.8
237,20.9
238,21.0
239,21.1
240,21.1
241,20.7
242,20.4
243,20.2
244,19.9
245,19.6
246,19.5
247,19.6
248,19.7
249,19.8
250,19.4
251,19.1
252,18.9
253,19.3
254,19.6
255,20.0
256,20.5
257,20.9
258,21.2
259,21.5
260,21.7
261,21.9
262,22.1
263,22.2
264,22.0
265,21.7
266,21.6
267,21.5
268,21.4
269,21.6
270,21.7
271,22.1
272,22.6
273,23.0
274,23.3
275,23.6
276,23.8
277,23.9
278,24.0
279,24.0
280,24.1
281,24.2
282,24.3
283,24.3
284,24.2
285,24.2
286,24.0
287,23.7
288,23.5
289,22.9
290,22.1
291,21.5
292,21.0
293,20.4
294,20.0
295,19.6
296,19.3
297,19.1
298,18.6
299,18.2
300,17.9
301,17.7
302,17.6
303,17.5
304,17.4
305,17.3
306,17.3
307,17.3
308,17.0
309,16.7
310,16.5
311,16.6
312,16.6
313,16.7
314,16.7
315,16.5
316,16.3
317,16.2
318,16.3
319,16.7
320,17.0
321,17.3
322,17.1
323,16.9
324,16.7
325,16.5
326,16.3
327,16.1
328,16.2
329,16.4
330,16.5
331,16.8
332,17.2
333,17.7
334,18.3
335,18.8
336,19.0
337,19.0
338,19.0
339,19.1
340,19.4
341,19.6
342,19.8
343,19.8
344,19.7
345,19.7
346,20.0
347,20.1
348,20.1
349,19.9
350,19.8
351,20.2
352,20.5
353,20.8
354,21.1
355,21.3
356,21.8
357,22.2
358,22.6
359,22.9
360,23.1
361,23.3
362,23.4
363,23.4
364,23.4
365,23.4
366,23.4
367,23.4
368,23.3
369,23.2
370,23.2
371,23.2
372,23.1
373,23.1
374,23.1
375,23.1
376,23.1
377,22.9
378,22.8
379,22.7
380,22.6
381,22.3
382,22.2
383,22.0
384,21.8
385,21.7
386,21.7
387,21.3
388,21.0
389,20.8
390,20.7
391,20.7
392,20.8
393,20.8
394,20.8
395,20.8
396,20.7
397,20.6
398,20.3
399,20.1
400,20.2
401,20.2
402,20.5
403,20.7
404,21.6
405,22.3
406,22.9
407,23.2
408,23.4
409,23.6
410,23.8
411,24.1
412,24.2
413,24.2
414,24.2
415,24.2
416,24.2
417,24.2
418,24.2
419,24.0
420,23.9
421,23.6
422,23.4
423,23.2
424,23.1
425,22.8
426,22.6
427,22.4
428,22.3
429,22.2
430,22.2
431,22.1
432,22.0
433,21.9
434,21.9
435,21.9
436,22.0
437,22.1
438,22.7
439,24.0
440,24.6
441,25.0
442,25.2
443,25.3
444,25.2
445,25.2
446,24.9
447,24.5
448,24.2
449,23.9
450,23.4
451,23.0
452,22.7
453,22.4
454,22.2
455,22.0
456,21.9
457,21.5
458,21.3
459,21.3
460,21.2
461,21.3
462,21.4
463,21.4
464,21.4
465,21.4
466,21.5
467,21.5
468,21.4
469,21.3
470,21.3
471,21.3
472,21.5
473,21.6
474,21.7
475,22.2
476,22.5
477,23.0
478,23.3
479,23.9
480,24.4
481,24.8
482,25.1
483,25.3
484,25.5
485,25.6
486,25.7
487,25.7
488,25.7
489,25.7
490,25.6
491,25.5
492,25.5
493,25.6
494,25.5
495,25.4
496,25.3
497,25.2
498,25.2
499,25.1
500,25.0
501,24.8
502,24.8
503,24.8
504,24.8
505,24.7
506,24.6
507,24.5
508,24.3
509,24.1
510,24.0
511,23.8
512,23.8
513,23.9
514,23.9
515,24.0
516,24.0
517,24.0
518,24.0
519,23.9
520,23.8
521,23.6
522,23.4
523,23.2
524,23.1
525,22.8
526,22.5
527,22.3
528,22.1
529,22.0
530,21.8
531,21.7
532,21.4
533,21.2
534,21.2
535,21.2
536,21.2
537,21.2
538,21.2
539,21.2
540,21.1
541,21.1
542,21.3
543,21.4
544,21.6
545,21.7
546,21.7
547,21.8
548,21.8
549,21.8
550,21.7
551,21.7
552,21.6
553,21.6
554,21.6
555,21.7
556,21.7
557,21.7
558,21.6
559,21.5
560,21.4
561,21.4
562,21.3
563,21.3
564,21.2
565,21.1
566,21.0
567,20.9
568,20.6
569,20.3
570,20.0
571,19.6
572,19.3
573,19.2
574,19.3
575,19.3
576,19.7
577,19.9
578,20.4
579,21.0
580,21.5
581,21.8
582,22.1
583,22.4
584,22.6
585,22.8
586,22.8
587,22.8
588,22.8
589,22.8
590,22.7
591,22.5
592,22.5
593,22.4
594,22.3
595,22.0
596,21.8
597,21.6
598,21.0
599,20.5
600,20.1
601,19.8
602,19.4
603,19.1
604,18.8
605,18.6
606,18.4
607,18.3
608,18.0
609,17.7
610,17.5
611,17.2
612,16.9
613,16.7
614,16.6
615,16.4
616,16.0
617,15.6
618,15.3
619,15.4
620,15.6
621,15.9
622,16.0
623,16.2
624,16.3
625,16.4
626,16.3
627,16.1
628,16.0
629,16.1
630,16.2
631,16.2
632,16.2
633,16.2
634,16.1
635,16.1
636,16.1
637,16.1
638,16.1
639,16.1
640,16.1
641,16.0
642,16.0
643,15.9
644,15.8
645,15.7
646,15.6
647,15.5
648,15.7
649,15.8
650,16.0
651,16.4
652,16.8
653,17.1
654,17.7
655,18.2
656,18.6
657,18.8
658,19.1
659,19.3
660,19.5
661,19.5
662,19.3
663,19.2
664,19.1
665,19.1
666,19.0
667,18.9
668,18.6
669,18.4
670,18.3
671,18.2
672,17.3
673,16.6
674,16.0
675,15.6
676,15.3
677,15.1
678,15.0
679,15.1
680,15.2
681,15.3
682,15.4
683,16.0
684,16.5
685,16.9
686,17.4
687,17.8
688,18.1
689,18.5
690,18.8
691,19.0
692,18.9
693,18.8
694,18.7
695,18.3
696,18.1
697,17.8
698,17.7
699,17.5
700,17.4
701,17.5
702,17.7
703,17.9
704,17.9
705,17.9
706,17.9
707,18.1
708,18.4
709,18.7
710,18.9
711,18.7
712,18.6
713,18.7
714,18.8
715,18.8
716,19.0
717,18.9
718,18.8
719,18.6
720,18.5
721,18.6
722,18.6
723,18.6
724,18.8
725,19.0
726,19.1
727,18.9
728,18.8
729,18.7
730,18.6
731,18.5
732,18.0
733,17.7
734,17.5
735,17.5
736,17.5
737,17.5
738,17.8
739,18.0
740,18.2
741,18.2
742,18.2
743,18.1
744,18.1
745,17.9
746,17.8
747,17.7
748,18.1
749,18.6
750,19.1
751,19.4
752,19.8
753,20.1
754,20.3
755,20.9
756,21.4
757,22.1
758,22.7
759,23.2
760,23.6
761,23.8
762,24.0
763,24.0
764,24.0
765,23.9
766,23.9
767,23.6
768,23.3
769,23.0
770,22.8
771,22.6
772,22.5
773,22.4
774,22.4
775,22.4
776,21.9
777,21.6
778,21.3
779,21.1
780,20.9
781,20.8
782,20.2
783,19.7
784,19.2
785,18.6
786,18.0
787,17.5
788,17.1
789,16.8
790,16.2
791,15.8
792,15.5
793,15.5
794,15.6
795,15.6
796,15.7
797,15.6
798,15.6
799,15.5
800,15.5
801,15.4
802,15.4
803,15.6
804,16.1
805,16.5
806,16.8
807,17.1
808,17.4
809,17.8
810,18.3
811,18.7
812,18.8
813,18.8
814,18.8
815,18.9
816,19.0
817,19.2
818,19.3
819,19.6
820,20.0
821,20.5
822,20.8
823,20.9
824,20.9
825,21.0
826,21.3
827,21.5
828,21.5
829,21.4
830,21.3
831,21.1
832,20.8
833,20.6
834,20.3
835,20.1
836,19.9
837,20.2
838,20.5
839,20.8
840,21.0
841,21.0
842,21.2
843,21.8
844,22.2
845,22.8
846,23.3
847,23.6
848,23.8
849,23.9
850,24.0
851,23.9
852,23.8
853,23.8
854,23.2
855,22.7
856,22.1
857,21.9
858,21.5
859,21.1
860,20.8
861,20.5
862,20.2
863,20.0
864,19.9
865,19.7
866,19.5
867,19.4
868,19.9
869,20.3
870,20.6
871,20.9
872,20.8
873,20.8
874,20.8
875,20.4
876,20.2
877,20.0
878,20.1
879,20.3
880,20.4
881,20.2
882,20.0
883,19.9
884,19.8
885,19.7
886,19.6
887,19.5
888,19.5
889,19.2
890,18.8
891,18.6
892,18.6
893,18.5
894,18.5
895,18.4
896,18.0
897,17.7
898,17.4
899,17.2
900,16.6
901,16.0
902,15.6
903,15.6
904,15.8
905,16.0
906,16.2
907,16.4
908,16.6
909,16.8
910,17.0
911,17.1
912,17.1
913,17.2
914,17.2
915,17.3
916,17.3
917,17.3
918,17.4
919,17.4
920,17.4
921,17.3
922,17.3
923,17.4
924,17.5
925,17.6
926,17.8
927,17.9
928,18.3
929,18.9
930,19.4
931,19.8
932,19.9
933,19.9
934,19.8
935,19.8
936,19.8
937,19.6
938,19.4
939,19.2
940,19.0
941,18.9
942,18.5
943,17.9
944,17.4
945,17.2
946,17.1
947,17.0
948,17.0
949,17.2
950,17.3
951,17.4
952,17.4
953,17.3
954,17.2
955,17.1
956,17.1
957,17.1
958,17.3
959,17.5
960,17.8
961,18.1
962,18.3
963,18.5
964,18.5
965,18.5
966,18.6
967,18.6
968,18.8
969,18.9
970,19.0
971,18.7
972,18.4
973,18.4
974,18.4
975,18.4
976,18.3
977,18.1
978,18.0
979,18.2
980,18.3
981,18.4
982,18.4
983,18.2
984,18.0
985,18.0
986,18.1
987,18.1
988,18.1
989,18.2
