time,respirationRate
0,10.8
1,10.6
2,10.8
3,11.0
4,11.1
5,11.2
6,11.2
7,11.3
8,11.3
9,11.4
10,11.4
11,10.7
12,10.4
13,10.3
14,10.3
15,21.6
16,21.2
17,20.9
18,20.6
19,20.3
20,20.1
21,20.1
22,20.2
23,20.2
24,20.2
25,20.0
26,19.9
27,19.8
28,19.7
29,19.7
30,19.4
31,19.3
32,19.2
33,19.1
34,18.2
35,17.6
36,17.1
37,16.8
38,16.5
39,16.3
40,16.2
41,16.2
42,16.1
43,16.2
44,16.3
45,16.4
46,16.5
47,16.6
48,16.8
49,17.0
50,17.2
51,17.3
52,17.9
53,18.4
54,18.8
55,19.1
56,19.3
57,19.5
58,19.6
59,19.7
60,19.7
61,19.9
62,20.2
63,20.4
64,20.6
65,20.7
66,20.9
67,21.0
68,21.1
69,21.1
70,21.1
71,21.1
72,21.0
73,21.0
74,20.9
75,20.9
76,21.0
77,21.2
78,21.4
79,21.6
80,21.7
81,21.8
82,21.9
83,21.9
84,21.9
85,21.8
86,21.8
87,21.7
88,21.5
89,21.4
90,21.4
91,21.3
92,21.3
93,21.2
94,21.0
95,20.8
96,20.6
97,20.4
98,20.1
99,20.1
100,19.8
101,19.7
102,19.6
103,19.6
104,19.4
105,19.2
106,19.1
107,19.2
108,19.2
109,19.4
110,19.6
111,19.9
112,20.2
113,20.5
114,21.0
115,21.3
116,21.6
117,21.6
118,21.6
119,21.6
120,21.6
121,21.6
122,21.6
123,21.6
124,21.5
125,21.4
126,21.3
127,21.2
128,20.9
129,20.7
130,20.4
131,20.1
132,19.8
133,19.8
134,19.9
135,20.1
136,20.1
137,20.0
138,19.9
139,20.0
140,20.2
141,20.3
142,20.5
143,20.1
144,19.8
145,19.6
146,19.8
147,20.0
148,20.2
149,19.8
150,19.5
151,19.3
152,19.3
153,19.3
154,19.3
155,19.0
156,18.6
157,18.3
158,18.3
159,18.3
160,18.2
161,18.2
162,18.2
163,18.2
164,18.1
165,18.0
166,17.9
167,17.8
168,17.5
169,17.4
170,17.3
171,17.2
172,17.1
173,16.9
174,16.6
175,16.3
176,16.2
177,16.2
178,16.3
179,16.4
180,16.5
181,16.7
182,16.9
183,17.2
184,17.7
185,18.1
186,18.7
187,19.1
188,19.4
189,19.6
190,19.8
191,19.9
192,20.0
193,20.0
194,19.9
195,20.0
196,20.1
197,20.2
198,20.2
199,20.1
200,20.0
201,20.0
202,19.9
203,19.8
204,20.0
205,20.3
206,20.5
207,20.8
208,20.7
209,20.6
210,20.5
211,20.4
212,20.1
213,19.9
214,19.7
215,19.4
216,19.1
217,18.8
218,18.7
219,18.8
220,18.9
221,18.9
222,19.0
223,19.0
224,18.9
225,18.9
226,18.8
227,18.6
228,18.5
229,18.5
230,18.5
231,18.4
232,18.5
233,18.5
234,18.5
235,18.5
236,18.5
237,18.5
238,18.5
239,18.4
240,18.2
241,18.1
242,18.1
243,18.1
244,18.1
245,18.3
246,18.4
247,18.5
248,18.6
249,18.7
250,18.9
251,19.1
252,19.3
253,19.4
254,19.4
255,19.4
256,19.4
257,19.4
258,19.3
259,19.1
260,19.0
261,18.9
262,18.6
263,18.1
264,17.7
265,17.7
266,17.7
267,17.7
268,17.7
269,17.7
270,17.7
271,17.5
272,17.4
273,17.3
274,17.4
275,17.4
276,17.5
277,17.5
278,17.6
279,17.6
280,17.7
281,17.8
282,17.9
283,18.0
284,18.0
285,18.0
286,18.0
287,18.0
288,17.3
289,16.9
290,16.6
291,16.4
292,16.2
293,16.1
294,16.2
295,16.5
296,16.7
297,16.9
298,17.1
299,17.2
300,17.3
301,17.4
302,17.4
303,17.3
304,17.2
305,14.9
306,14.8
307,14.7
308,14.7
309,14.3
310,14.1
311,13.9
312,13.7
313,13.5
314,13.4
315,13.3
316,13.2
317,13.0
318,12.8
319,12.5
320,12.4
321,12.4
322,12.4
323,12.4
324,12.5
325,12.6
326,12.9
327,13.2
328,13.5
329,13.7
330,13.9
331,14.0
332,14.2
333,14.1
334,14.1
335,14.1
336,14.2
337,14.4
338,14.5
339,14.6
340,14.7
341,14.8
342,14.8
343,14.8
344,14.8
345,14.8
346,14.9
347,14.9
348,15.0
349,15.0
350,15.0
351,15.0
352,15.1
353,15.1
354,15.0
355,14.9
356,14.8
357,14.7
358,14.8
359,14.9
360,14.9
361,15.0
362,14.9
363,14.9
364,14.9
365,15.4
366,15.9
367,16.2
368,16.5
369,16.3
370,16.0
371,15.9
372,15.7
373,15.6
374,15.4
375,15.1
376,15.1
377,15.2
378,15.2
379,15.2
380,15.3
381,15.4
382,15.6
383,15.8
384,15.9
385,15.9
386,15.9
387,15.9
388,16.4
389,16.9
390,17.2
391,17.5
392,17.6
393,17.4
394,17.3
395,17.1
396,16.7
397,16.4
398,16.2
399,16.0
400,16.0
401,15.9
402,15.9
403,16.3
404,16.6
405,16.9
406,17.2
407,17.3
408,17.5
409,17.6
410,17.7
411,17.8
412,17.9
413,17.9
414,18.0
415,18.0
416,18.0
417,18.0
418,18.0
419,17.9
420,17.8
421,17.8
422,17.8
423,17.9
424,18.0
425,18.1
426,18.3
427,18.3
428,18.3
429,18.3
430,18.2
431,18.1
432,17.8
433,17.6
434,17.5
435,17.3
436,17.3
437,17.4
438,17.4
439,17.6
440,17.8
441,18.0
442,18.4
443,18.7
444,19.0
445,19.2
446,19.3
447,19.3
448,19.3
449,19.3
450,19.3
451,19.2
452,19.2
453,19.2
454,18.8
455,18.5
456,18.3
457,18.5
458,18.6
459,18.7
460,18.9
461,19.0
462,19.0
463,18.6
464,18.3
465,18.0
466,17.8
467,17.3
468,16.8
469,16.4
470,16.0
471,16.2
472,16.4
473,16.6
474,17.1
475,17.6
476,18.1
477,18.4
478,18.6
479,18.7
480,18.7
481,18.7
482,18.6
