time,respirationRate
0,13.7
1,13.7
2,13.8
3,13.8
4,13.8
5,12.8
6,13.0
7,13.5
8,14.0
9,14.6
10,15.5
11,16.1
12,16.6
13,17.4
14,18.2
15,18.8
16,19.3
17,19.7
18,20.0
19,20.2
20,20.4
21,20.6
22,20.7
23,20.8
24,21.0
25,21.2
26,21.4
27,21.7
28,22.0
29,22.0
30,22.2
31,22.2
32,22.3
33,22.4
34,22.7
35,23.0
36,23.5
37,23.9
38,24.2
39,24.4
40,24.6
41,24.8
42,24.9
43,25.1
44,25.1
45,25.2
46,25.3
47,25.3
48,25.3
49,25.3
50,25.2
51,25.2
52,25.1
53,25.1
54,25.1
55,25.0
56,24.9
57,24.8
58,24.7
59,24.7
60,24.6
61,24.6
62,24.6
63,24.6
64,24.6
65,24.5
66,24.5
67,24.5
68,24.5
69,24.5
70,24.5
71,24.5
72,24.5
73,24.4
74,24.4
75,24.4
76,24.5
77,24.6
78,24.8
79,25.0
80,25.4
81,25.7
82,26.0
83,26.2
84,26.3
85,26.4
86,26.5
87,26.6
88,26.7
89,26.8
90,26.8
91,26.8
92,26.8
93,26.7
94,26.7
95,26.7
96,26.7
97,26.7
98,26.6
99,26.5
100,26.5
101,26.4
102,26.4
103,26.2
104,25.9
105,25.8
106,25.7
107,25.6
108,25.7
109,25.7
110,25.7
111,25.6
112,25.4
113,25.4
114,25.3
115,25.1
116,25.0
117,24.9
118,24.9
119,24.9
120,24.9
121,24.9
122,24.9
123,24.9
124,24.9
125,24.8
126,24.8
127,24.8
128,24.9
129,24.9
130,24.8
131,24.8
132,24.8
133,24.8
134,24.8
135,24.8
136,24.7
137,24.7
138,24.7
139,24.6
140,24.5
141,24.4
142,24.4
143,24.1
144,23.8
145,23.5
146,23.3
147,23.2
148,23.0
149,22.9
150,22.7
151,22.4
152,22.2
153,21.9
154,21.6
155,21.6
156,21.1
157,20.7
158,20.5
159,20.4
160,20.3
161,20.2
162,20.1
163,20.1
164,20.0
165,20.0
166,20.0
167,20.0
168,19.9
169,19.8
170,19.7
171,19.6
172,19.4
173,19.2
174,19.1
175,19.1
176,19.1
177,19.0
178,18.9
179,18.9
180,19.1
181,19.5
182,19.8
183,20.1
184,20.3
185,20.5
186,20.6
187,20.6
188,20.4
189,20.3
190,20.1
191,19.9
192,19.7
193,19.6
194,19.4
195,19.3
196,19.2
197,19.2
198,19.1
199,19.1
200,18.8
201,18.7
202,18.5
203,18.4
204,18.3
205,18.0
206,17.7
207,17.5
208,17.3
209,16.9
210,16.3
211,15.9
212,15.5
213,15.2
214,14.9
215,14.4
216,13.5
217,13.0
218,12.6
219,12.3
220,12.0
221,11.7
222,11.4
223,11.1
224,10.9
225,10.8
226,10.7
227,10.6
228,10.5
229,9.9
230,9.5
231,9.2
232,8.9
233,8.8
234,8.5
235,8.4
236,8.4
237,8.4
238,8.4
239,8.4
240,8.4
241,8.4
242,8.5
243,8.5
244,8.6
245,8.6
246,8.6
247,8.6
248,8.7
249,8.7
250,8.7
251,8.7
252,8.7
253,8.3
254,8.1
255,7.9
256,7.8
257,7.7
258,7.6
259,7.6
260,7.6
261,7.7
262,7.7
263,7.8
264,7.9
265,8.2
266,8.4
267,8.6
268,8.8
269,9.1
270,9.3
271,9.4
272,9.6
273,9.8
274,10.0
275,10.1
276,10.3
277,10.8
278,11.5
279,12.1
280,12.6
281,12.6
282,13.1
283,13.6
284,14.1
285,14.4
286,14.7
287,14.1
288,14.0
289,13.9
290,13.8
291,13.7
292,13.6
293,13.2
294,12.6
295,12.0
296,11.6
297,11.3
298,11.0
299,11.0
300,10.9
301,11.0
302,11.0
303,11.1
304,11.1
305,11.2
306,11.2
307,11.2
308,11.2
309,11.2
310,11.2
311,11.1
312,11.1
313,11.0
314,11.0
315,10.9
316,10.9
317,10.9
318,10.9
319,10.8
320,10.8
321,10.7
322,10.6
323,10.6
324,10.5
325,10.6
326,10.8
327,10.9
328,11.2
329,11.3
330,11.5
331,11.6
332,11.9
333,12.0
334,12.1
335,12.4
336,12.6
337,12.7
338,12.9
339,13.0
340,13.2
341,13.4
342,13.6
343,13.8
344,13.9
345,14.1
346,14.2
347,14.2
348,14.1
349,14.1
350,14.1
351,14.1
352,14.1
