time,respirationRate
0,22.1
1,22.0
2,23.2
3,23.0
4,22.7
5,22.2
6,21.9
7,21.6
8,21.1
9,20.7
10,20.4
11,20.2
12,19.3
13,18.9
14,18.8
15,18.8
16,18.7
17,18.7
18,18.6
19,18.5
20,18.9
21,19.2
22,19.2
23,19.5
24,19.6
25,19.6
26,19.6
27,19.9
28,20.0
29,20.2
30,20.3
31,20.2
32,20.1
33,20.0
34,21.8
35,22.0
36,22.0
37,22.2
38,22.2
39,22.2
40,22.1
41,22.0
42,22.0
43,21.8
44,21.6
45,21.5
46,21.3
47,21.0
48,20.9
49,20.8
50,20.8
51,20.7
52,20.7
53,20.6
54,20.6
55,20.5
56,20.4
57,20.3
58,20.1
59,20.0
60,19.9
61,19.8
62,19.8
63,19.7
64,19.7
65,19.5
66,19.3
67,19.1
68,19.1
69,19.0
70,18.9
71,19.0
72,19.0
73,19.1
74,19.5
75,19.9
76,20.2
77,20.3
78,20.5
79,20.6
80,20.8
81,20.9
82,20.8
83,20.7
84,20.6
85,20.8
86,21.0
87,21.2
88,20.9
89,20.7
90,20.7
91,20.7
92,20.7
93,20.6
94,20.6
95,20.5
96,20.4
97,20.3
98,20.1
99,20.0
100,19.9
101,19.6
102,19.3
103,19.0
104,19.0
105,19.2
106,19.3
107,19.5
108,19.6
109,19.6
110,19.7
111,19.5
112,19.4
113,19.3
114,19.1
115,19.0
116,18.8
117,18.9
118,18.9
119,19.2
120,19.5
121,19.7
122,19.9
123,19.7
124,19.5
125,19.4
126,19.5
127,19.7
128,19.8
129,19.5
130,19.2
131,18.9
132,18.8
133,18.6
134,18.5
135,18.1
136,17.9
137,17.7
138,17.8
139,17.8
140,18.0
141,18.1
142,18.2
143,18.3
144,18.4
145,18.5
146,18.4
147,18.4
148,18.3
149,18.3
150,18.3
151,18.3
152,18.3
153,18.3
154,18.4
155,18.4
156,18.4
157,18.4
158,18.6
159,18.8
160,18.9
161,19.0
162,19.1
163,19.2
164,19.1
165,19.1
166,19.1
167,19.2
168,19.3
169,19.3
170,19.3
171,19.3
172,19.5
173,19.8
174,19.8
175,20.0
176,20.0
177,20.2
178,20.4
179,20.6
180,20.7
181,20.7
182,20.7
183,20.7
184,20.7
185,20.7
186,20.7
187,20.7
188,20.6
189,18.0
190,17.7
191,17.5
192,18.1
193,18.7
194,19.6
195,20.5
196,21.3
197,21.9
198,22.4
199,22.9
200,23.1
201,23.2
202,23.3
203,23.3
204,23.2
205,23.1
206,22.9
207,22.7
208,22.5
209,21.9
210,21.4
211,21.0
212,20.6
213,20.3
214,20.0
215,19.8
216,19.6
217,19.5
218,19.3
219,19.1
220,19.0
221,19.0
222,19.0
223,19.1
224,19.1
225,18.9
226,18.5
227,18.2
228,18.0
229,17.6
230,17.0
231,16.6
232,16.2
233,16.5
234,16.6
235,16.8
236,16.8
237,16.8
238,16.8
239,17.0
240,17.5
241,17.9
242,18.3
243,18.3
244,18.2
245,18.1
246,18.0
247,18.0
248,17.6
249,17.3
250,17.1
251,17.1
252,17.2
253,17.2
254,17.2
255,17.8
256,18.0
257,18.2
258,18.3
259,18.3
260,18.3
261,18.3
262,18.3
263,18.3
264,18.3
265,18.3
266,18.2
267,18.0
268,17.9
269,18.0
270,18.0
271,18.1
272,18.2
273,18.1
274,17.9
275,17.8
276,17.9
277,17.9
278,18.0
279,18.0
280,18.1
281,18.1
282,18.0
283,18.7
284,18.6
285,19.0
286,19.3
287,19.6
288,19.5
289,19.1
290,18.9
291,19.1
292,19.4
293,19.6
294,19.7
295,19.5
296,19.3
297,19.1
298,19.1
299,19.0
300,19.0
301,18.8
302,18.7
303,18.6
304,18.7
305,18.9
306,19.0
307,19.0
308,19.0
309,19.0
310,19.0
311,18.8
312,18.7
313,18.7
314,18.2
315,17.8
316,17.8
317,17.5
318,17.4
319,17.5
320,17.5
321,17.5
322,17.5
323,17.5
324,17.9
325,18.1
326,18.3
327,18.4
328,18.3
329,18.2
330,18.3
331,18.6
332,18.8
333,19.0
334,18.8
335,18.6
336,18.4
337,18.3
338,18.2
339,18.2
340,18.2
341,18.2
342,18.2
343,18.6
344,18.9
345,19.1
346,19.0
347,18.9
348,18.9
349,18.8
350,18.8
351,18.8
352,18.8
353,18.8
354,18.8
355,18.7
356,18.5
357,18.4
358,18.4
359,18.6
360,18.8
361,18.9
362,19.0
363,19.0
364,19.0
365,18.6
366,18.3
367,18.0
368,18.0
369,18.2
370,18.3
371,18.4
372,18.6
373,18.6
374,18.5
375,18.3
376,18.2
377,18.2
378,18.1
379,18.1
380,18.1
381,17.8
382,17.6
383,17.4
384,17.2
385,17.1
386,17.0
387,17.0
388,16.8
389,16.7
390,16.5
391,16.6
392,16.8
393,17.0
394,17.1
395,17.3
396,17.4
397,17.5
398,17.6
399,17.7
400,17.8
401,17.9
402,18.1
403,18.2
404,18.3
405,18.0
406,17.8
407,17.7
408,17.8
409,17.9
410,17.9
411,17.9
412,17.8
413,17.8
414,17.8
415,17.4
416,17.1
417,16.9
418,16.9
419,17.0
420,17.1
421,17.1
422,17.2
423,17.2
424,17.3
425,17.5
426,17.6
427,17.7
428,17.8
429,17.9
430,18.0
431,18.0
432,18.1
433,18.1
434,18.1
435,18.1
436,18.1
437,18.1
438,18.0
439,17.8
440,18.1
441,18.3
442,18.3
443,18.4
444,18.4
445,18.3
446,18.1
447,18.1
448,18.1
449,18.0
450,18.0
451,18.2
452,18.3
453,18.4
454,18.3
455,18.2
456,18.1
457,18.1
458,18.1
459,18.2
460,18.2
461,18.1
462,18.1
463,18.1
464,18.1
465,18.1
466,18.0
467,17.9
468,17.6
469,17.4
470,17.5
471,17.8
472,18.1
473,18.3
474,18.3
475,18.1
476,18.1
477,18.1
478,18.1
479,18.1
480,17.9
481,17.8
482,17.7
483,17.6
484,17.3
485,17.0
486,16.8
487,16.6
488,16.5
489,16.4
490,16.3
491,16.6
492,16.8
493,16.9
494,16.9
495,16.9
496,16.9
497,17.1
498,17.2
499,17.4
500,17.5
501,17.5
502,17.5
503,17.4
504,17.4
505,17.3
506,17.2
507,17.1
508,17.4
509,17.6
510,17.8
511,17.8
512,17.8
513,17.8
514,17.7
515,17.4
516,17.3
517,17.2
518,17.3
519,17.3
520,17.4
521,17.4
522,17.4
523,17.5
524,17.5
525,17.6
526,17.7
527,17.7
528,17.6
529,17.4
530,17.6
531,17.9
532,18.2
533,18.4
534,18.4
535,18.4
536,18.4
537,18.4
538,18.4
539,18.2
540,18.0
541,17.8
542,17.6
543,17.4
544,17.2
545,17.2
546,17.1
547,17.1
548,17.1
549,17.1
550,17.1
551,17.1
552,16.9
553,16.8
554,16.7
555,17.0
556,17.3
557,17.5
558,17.7
559,17.8
560,18.0
561,18.0
562,18.1
563,18.2
564,18.2
565,18.3
566,18.3
567,18.3
568,18.3
569,18.4
570,18.3
571,18.2
572,18.1
573,18.1
574,18.0
575,17.8
576,17.7
577,17.6
578,17.5
579,17.5
580,17.5
581,17.4
582,17.4
583,17.3
584,17.3
