time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,192.46393293255375,77.06252691990349,0.0,0.0,0.0,0.0,0.0,0.0
6.0,200.7180426342633,74.84313178327746,0.0,0.0,0.0,0.0,0.0,0.0
7.0,198.18071313100504,76.06072870592493,0.0,0.0,0.0,0.0,0.0,0.0
8.0,176.5607785939062,65.02862223615594,0.0,0.0,0.0,0.0,0.0,0.0
9.0,171.19970109633346,64.36244275229993,0.0,0.0,0.0,0.0,0.0,0.0
10.0,158.51978899023968,61.03653741323249,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1149.3039879641124,4362.991238439117,0.0,0.0,0.1705872210923198,0.03,0.2,0.0
12.0,1138.0044814151463,4365.576806850111,0.0,0.0,0.1705872210923198,0.03,0.2,0.0
13.0,1134.6345519682259,4366.354660312449,0.0,0.0,0.17058722109231975,0.03,0.2,0.0
14.0,1125.7914775734826,4368.331322438317,0.0,0.0,0.17058722109231977,0.03,0.2,0.0
15.0,1124.8292708247407,4368.550407040083,0.0,0.0,0.17058722109231977,0.03,0.2,0.0
16.0,113.92081639496546,23.765477469266465,0.0,0.0,0.0,0.0,0.0,0.0
17.0,114.57442487959642,23.60796358142937,0.0,0.0,0.0,0.0,0.0,0.0
18.0,120.80951750766009,28.441770657171162,0.0,0.0,0.0,0.0,0.0,0.0
19.0,127.3369643418844,30.63275256040866,0.0,0.0,0.0,0.0,0.0,0.0
20.0,131.4107706518552,31.6059004902749,0.0,0.0,0.0,0.0,0.0,0.0
21.0,131.74031048128404,26.466238026826055,0.0,0.0,0.0,0.0,0.0,0.0
22.0,147.56441706328005,40.029501008814904,0.0,0.0,0.0,0.0,0.0,0.0
23.0,145.05132585584659,39.86523137333671,0.0,0.0,0.0,0.0,0.0,0.0
24.0,141.3521093462562,40.11887238801736,0.0,0.0,0.0,0.0,0.0,0.0
25.0,188.5395459136481,225.5208551777405,0.0,0.0,0.0,0.0,0.0,0.0
26.0,184.35666660599748,226.7492644172253,0.0,0.0,0.0,0.0,0.0,0.0
27.0,171.8715521518063,226.68144817134,0.0,0.0,0.0,0.0,0.0,0.0
28.0,172.63230766126176,226.51346160850898,0.0,0.0,0.0,0.0,0.0,0.0
29.0,172.92666272832332,226.87536359937292,0.0,0.0,0.0,0.0,0.0,0.0
30.0,124.86498426912856,26.546141288377044,0.0,0.0,0.0,0.0,0.0,0.0
31.0,224.4809560733813,571.3158530504604,0.0,0.0,0.0,0.0,0.0,0.0
32.0,224.9808099067987,571.111097161196,0.0,0.0,0.0,0.0,0.0,0.0
