time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,77.28359098439104,161.00317019168295,0.0,0.0,0.3,0.1,1.0,0.0
6.0,79.06243726063755,160.55839498381954,0.0,0.0,0.3,0.1,1.0,0.0
7.0,62.09498153427245,136.63702736926138,205.39992283087705,100.0652610929868,0.3,0.1,1.0,0.0
8.0,22.436664941281435,57.001837847361706,0.0,0.0,0.14668333238647124,0.022,0.2,0.0
9.0,23.0332593808511,56.88007250187568,0.0,0.0,0.14668333238647122,0.022,0.2,0.0
10.0,13.414911491337486,10.250895897700516,0.0,0.0,0.0,0.0,0.0,0.0
11.0,11.903496253512557,3.7017036526531792,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12.192816089771354,3.890271319096061,0.0,0.0,0.0,0.0,0.0,0.0
13.0,11.01887222886629,2.198311679175947,0.0,0.0,0.0,0.0,0.0,0.0
14.0,10.87588589508778,1.7367761803588253,0.0,0.0,0.0,0.0,0.0,0.0
15.0,10.782699961638523,1.719693278462923,0.0,0.0,0.0,0.0,0.0,0.0
16.0,10.554164255884414,1.6461360037484454,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.590721019347427,1.4049402328135814,0.0,0.0,0.0,0.0,0.0,0.0
18.0,10.582731936661338,1.3867844836524956,0.0,0.0,0.0,0.0,0.0,0.0
19.0,10.888049955427697,1.6626939048749219,0.0,0.0,0.0,0.0,0.0,0.0
20.0,11.03378372178459,1.7459558267794861,0.0,0.0,0.0,0.0,0.0,0.0
21.0,10.916667769781704,1.8205393000330445,0.0,0.0,0.0,0.0,0.0,0.0
22.0,10.559328953704378,1.6960258045392045,0.0,0.0,0.0,0.0,0.0,0.0
23.0,10.630392253801736,1.7100555344085346,0.0,0.0,0.0,0.0,0.0,0.0
24.0,10.239835547666225,1.3570072024093538,0.0,0.0,0.0,0.0,0.0,0.0
25.0,10.165423657112758,1.165151313740434,0.0,0.0,0.0,0.0,0.0,0.0
26.0,10.249691645553838,1.160456690812773,0.0,0.0,0.0,0.0,0.0,0.0
27.0,10.21209965526075,1.0769466375565584,0.0,0.0,0.0,0.0,0.0,0.0
28.0,10.476379494760982,1.2898530461111757,0.0,0.0,0.0,0.0,0.0,0.0
29.0,11.180241398106215,1.9681408962999687,0.0,0.0,0.0,0.0,0.0,0.0
30.0,11.478275101889096,1.9918873540137767,0.0,0.0,0.0,0.0,0.0,0.0
31.0,12.431122380571185,2.248695484985017,0.0,0.0,0.0,0.0,0.0,0.0
32.0,14.602473748099488,7.248059185478452,0.0,0.0,0.0,0.0,0.0,0.0
