time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,173.57708048207823,452.33486618427844,0.0,0.0,0.289025950392002,0.092,0.8,0.0
6.0,183.97699970959064,451.0622360210383,0.0,0.0,0.34698703145794946,0.14,1.2,0.0
7.0,182.85432671782985,451.471980745886,0.0,0.0,0.3469870314579494,0.14,1.2,0.0
8.0,182.30393521173008,451.66977710938403,0.0,0.0,0.3469870314579494,0.14,1.2,0.0
9.0,31.572964393059358,46.43428945652231,0.0,0.0,0.2137662274541982,0.048,0.4,0.0
10.0,28.490202806720816,47.30531149512631,194.93117715134224,40.78483889591745,0.21376622745419824,0.048,0.4,0.0
11.0,13.885360278357982,4.6209016196792705,0.0,0.0,0.0,0.0,0.0,0.0
12.0,13.3929111793923,4.60895465174042,0.0,0.0,0.0,0.0,0.0,0.0
13.0,12.38672608169005,3.6553577993199147,0.0,0.0,0.0,0.0,0.0,0.0
14.0,12.869723361505239,4.154564908989141,0.0,0.0,0.0,0.0,0.0,0.0
15.0,12.889806242802228,4.1402518875374215,0.0,0.0,0.0,0.0,0.0,0.0
16.0,11.751974240080102,2.518652172161592,0.0,0.0,0.0,0.0,0.0,0.0
17.0,12.754623833790385,3.821507065305745,0.0,0.0,0.0,0.0,0.0,0.0
18.0,12.89519368527634,3.792827138738792,0.0,0.0,0.0,0.0,0.0,0.0
19.0,12.198092417878318,3.2746745309371788,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.883964188435625,3.656314449707337,0.0,0.0,0.0,0.0,0.0,0.0
21.0,12.779891252863218,3.7102025948785466,0.0,0.0,0.0,0.0,0.0,0.0
22.0,11.790728998601342,2.362343483758128,0.0,0.0,0.0,0.0,0.0,0.0
23.0,12.794143498724337,4.5131335563734725,0.0,0.0,0.0,0.0,0.0,0.0
24.0,12.785903444312124,4.512328912387333,0.0,0.0,0.0,0.0,0.0,0.0
25.0,12.456847534409492,4.662574491052872,0.0,0.0,0.0,0.0,0.0,0.0
26.0,12.990350408836573,4.990231720775928,0.0,0.0,0.0,0.0,0.0,0.0
27.0,12.901885572645144,5.016901933668039,0.0,0.0,0.0,0.0,0.0,0.0
28.0,13.33356087137907,7.1693578479009155,0.0,0.0,0.0,0.0,0.0,0.0
29.0,13.448018053853382,7.178626964934751,0.0,0.0,0.0,0.0,0.0,0.0
30.0,13.072883080179652,6.939301751244862,0.0,0.0,0.0,0.0,0.0,0.0
31.0,13.278640143713877,6.9516528012118375,0.0,0.0,0.0,0.0,0.0,0.0
