time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13.503853271616599,1.5425924574726426,0.0,0.0,0.0,0.0,0.0,0.0
6.0,13.18064437031635,1.2294092442404692,0.0,0.0,0.0,0.0,0.0,0.0
7.0,13.118086851252611,1.160237716161935,0.0,0.0,0.0,0.0,0.0,0.0
8.0,13.073048578309685,1.1628209534728,0.0,0.0,0.0,0.0,0.0,0.0
9.0,13.170085793516073,1.1585353412841266,0.0,0.0,0.0,0.0,0.0,0.0
10.0,13.277135905118152,1.1433988906919264,0.0,0.0,0.0,0.0,0.0,0.0
11.0,13.372933152346121,1.1671998550040554,0.0,0.0,0.0,0.0,0.0,0.0
12.0,13.418347886738404,1.224449189687912,0.0,0.0,0.0,0.0,0.0,0.0
13.0,13.4054429325821,1.1885095217647208,0.0,0.0,0.0,0.0,0.0,0.0
14.0,13.37796305457762,1.144929657571629,0.0,0.0,0.0,0.0,0.0,0.0
15.0,13.34244693601159,1.1321434370178083,0.0,0.0,0.0,0.0,0.0,0.0
16.0,13.240291070750299,1.1116150653080585,0.0,0.0,0.0,0.0,0.0,0.0
17.0,13.126849933124875,1.0861089272844087,0.0,0.0,0.0,0.0,0.0,0.0
18.0,13.049689999199833,1.081833915593788,0.0,0.0,0.0,0.0,0.0,0.0
19.0,13.182624341149575,1.2087494022000345,0.0,0.0,0.0,0.0,0.0,0.0
20.0,13.315627092727727,1.2522714339133463,0.0,0.0,0.0,0.0,0.0,0.0
21.0,13.426315228455802,1.3130143862220593,0.0,0.0,0.0,0.0,0.0,0.0
22.0,13.557979963454265,1.3316074509941778,0.0,0.0,0.0,0.0,0.0,0.0
23.0,13.685243776941643,1.2620728725981174,0.0,0.0,0.0,0.0,0.0,0.0
24.0,13.748082869275903,1.2731741913671173,0.0,0.0,0.0,0.0,0.0,0.0
25.0,13.676015682556129,1.2582962036790364,0.0,0.0,0.0,0.0,0.0,0.0
26.0,13.747796347565869,1.3584981982181816,0.0,0.0,0.0,0.0,0.0,0.0
27.0,21.843838588809948,43.66915139698994,0.0,0.0,0.14,0.02,0.2,0.0
28.0,21.892313296498482,43.66184964007833,0.0,0.0,0.13999999999999999,0.02,0.2,0.0
29.0,21.83914973537858,43.67028505874856,0.0,0.0,0.13999999999999999,0.02,0.2,0.0
30.0,21.98613389916008,43.643544634654134,0.0,0.0,0.13999999999999996,0.02,0.2,0.0
31.0,21.9206087712424,43.65117670928166,0.0,0.0,0.13999999999999999,0.02,0.2,0.0
