time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,204.05261878856487,568.6445645314809,0.0,0.0,0.0,0.0,0.0,0.0
6.0,205.14918739140268,568.3452805933537,0.0,0.0,0.0,0.0,0.0,0.0
7.0,204.6125125153367,568.5109213290986,0.0,0.0,0.0,0.0,0.0,0.0
8.0,615.7278973893003,1382.8288105400266,0.0,0.0,0.0,0.0,0.0,0.0
9.0,723.9085045207273,1396.3112007945879,0.0,0.0,0.1705872210923198,0.03,0.6,0.0
10.0,552.3315467015371,1347.185926291329,0.0,0.0,0.1705872210923198,0.03,0.6,0.0
11.0,868.3793806992344,1588.7963346442914,0.0,0.0,0.1705872210923198,0.03,0.6,0.0
12.0,907.1741391886432,1578.513240735309,0.0,0.0,0.17058722109231975,0.03,0.6,0.0
13.0,627.764124587971,1289.4193368498977,0.0,0.0,0.17058722109231977,0.03,0.6,0.0
14.0,980.5602075292882,1789.9002485400479,0.0,0.0,0.0,0.0,0.0,0.0
15.0,981.2361131996107,1789.5371601963645,0.0,0.0,0.0,0.0,0.0,0.0
16.0,696.1345380961899,1602.84262165903,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1043.7724587622868,1789.0676748381113,0.0,0.0,0.0,0.0,0.0,0.0
18.0,912.1006331578304,1671.9372228782074,0.0,0.0,0.0,0.0,0.0,0.0
19.0,484.13109520825543,1089.7000370802841,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1060.0682513794789,1687.8036576911625,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1033.288311826481,1691.2027424127386,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1095.5453955664864,1854.99884259745,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1308.7982977414517,1872.6021341939088,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1259.4678629099578,1879.3496402112362,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1190.5274262235366,1777.457377005682,0.0,0.0,0.0,0.0,0.0,0.0
26.0,1193.0899722259257,1775.8684979542604,0.0,0.0,0.0,0.0,0.0,0.0
27.0,744.2774689370906,1427.0912842602288,0.0,0.0,0.0,0.0,0.0,0.0
28.0,829.9570264608736,1397.1365984343431,0.0,0.0,0.0,0.0,0.0,0.0
29.0,875.5782598338955,1382.484431853687,0.0,0.0,0.0,0.0,0.0,0.0
30.0,367.9290661310222,730.1144490340156,0.0,0.0,0.0,0.0,0.0,0.0
31.0,715.446901558114,1212.877237303807,0.0,0.0,0.0,0.0,0.0,0.0
