time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,156.8160614956787,553.5793930843944,0.0,0.0,0.24828209762284512,0.066,0.8,0.0
6.0,170.94936994927667,551.631269435832,0.0,0.0,0.35902089075707,0.152,1.6,0.0
7.0,170.80804682768022,551.6718008786727,0.0,0.0,0.35902089075707005,0.152,1.6,0.0
8.0,170.69549319112429,551.704062479097,0.0,0.0,0.35902089075707,0.152,1.6,0.0
9.0,171.0493346530743,551.6043738961483,0.0,0.0,0.35902089075707,0.152,1.6,0.0
10.0,27.536447605619454,43.58830668906908,108.157380612119,10.473034009978594,0.28036404905051576,0.086,0.8,0.0
11.0,13.224906123849946,1.859202023723104,0.0,0.0,0.0,0.0,0.0,0.0
12.0,13.523762438665194,1.9403080444963121,0.0,0.0,0.0,0.0,0.0,0.0
13.0,13.788041687118424,1.945195393550931,0.0,0.0,0.0,0.0,0.0,0.0
14.0,13.370414639921485,1.5805506153647035,0.0,0.0,0.0,0.0,0.0,0.0
15.0,13.1585481293603,1.4204298215242441,0.0,0.0,0.0,0.0,0.0,0.0
16.0,13.171594732674789,1.431333567321121,0.0,0.0,0.0,0.0,0.0,0.0
17.0,12.855324725407804,1.2290436118314245,0.0,0.0,0.0,0.0,0.0,0.0
18.0,12.669467885861708,1.0716376713435778,0.0,0.0,0.0,0.0,0.0,0.0
19.0,12.728382871706037,1.1684406695440275,0.0,0.0,0.0,0.0,0.0,0.0
20.0,13.401631437092117,2.3165778858022987,0.0,0.0,0.0,0.0,0.0,0.0
21.0,13.350298706421473,2.340933192872769,0.0,0.0,0.0,0.0,0.0,0.0
22.0,90.95877139283498,247.55621231120728,0.0,0.0,0.2861817604250837,0.09,0.8,0.0
23.0,92.44506321873507,247.18578571399777,0.0,0.0,0.2861817604250837,0.09,0.8,0.0
24.0,273.4575756967462,618.2909111383782,0.0,0.0,0.41692205506545227,0.224,1.4,0.0
25.0,273.5703088073674,618.2496086302585,0.0,0.0,0.4128873938497033,0.218,1.6,0.0
26.0,273.7299208725239,618.1846845965117,0.0,0.0,0.41288739384970335,0.218,1.6,0.0
27.0,287.1301482884094,758.8814058494929,0.0,0.0,0.36474100400146947,0.158,0.8,0.0
28.0,2487.4958967572384,5878.088123699444,221.26927147799037,82.2092823906825,0.40872484632084705,0.212,1.4,0.0
29.0,2655.951273310099,5946.423985906786,0.0,0.0,0.277387815161373,0.084,0.6,0.0
30.0,3250.0758210928693,6046.643400105234,0.0,0.0,0.33849076796864047,0.132,1.0,0.0
