time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,16.773914543595932,7.241637115853079,0.0,0.0,0.0,0.0,0.0,0.0
6.0,15.060421372558888,4.1103152589166925,0.0,0.0,0.0,0.0,0.0,0.0
7.0,15.136677340054431,4.12231486287817,0.0,0.0,0.0,0.0,0.0,0.0
8.0,14.607234516539224,3.5969311064110334,0.0,0.0,0.0,0.0,0.0,0.0
9.0,15.922853144799076,4.427510919758611,0.0,0.0,0.0,0.0,0.0,0.0
10.0,22.40542519154589,14.189479806489894,0.0,0.0,0.0,0.0,0.0,0.0
11.0,23.986471097570895,14.827158799724383,0.0,0.0,0.0,0.0,0.0,0.0
12.0,23.3479196231956,14.968183954690392,0.0,0.0,0.0,0.0,0.0,0.0
13.0,23.6155980096345,14.856054753766006,0.0,0.0,0.0,0.0,0.0,0.0
14.0,22.373315687375708,15.257013294771607,0.0,0.0,0.0,0.0,0.0,0.0
15.0,15.781112118489638,7.214564812126649,0.0,0.0,0.0,0.0,0.0,0.0
16.0,13.962415871949252,2.2859720942227133,0.0,0.0,0.0,0.0,0.0,0.0
17.0,13.907101859066588,2.56750626154808,0.0,0.0,0.0,0.0,0.0,0.0
18.0,13.440261338705298,1.2220188307006934,0.0,0.0,0.0,0.0,0.0,0.0
19.0,13.392999396243928,1.2002854185742573,0.0,0.0,0.0,0.0,0.0,0.0
20.0,13.551114167928695,1.2359425610081594,0.0,0.0,0.0,0.0,0.0,0.0
21.0,13.594677934157604,1.3011273266068455,0.0,0.0,0.0,0.0,0.0,0.0
22.0,13.682075525319801,1.3042420843858025,0.0,0.0,0.0,0.0,0.0,0.0
23.0,14.824666697484457,4.069775931099522,0.0,0.0,0.0,0.0,0.0,0.0
24.0,16.176620514497376,6.138791454457944,0.0,0.0,0.0,0.0,0.0,0.0
25.0,16.187802562886645,6.153043298709528,0.0,0.0,0.0,0.0,0.0,0.0
26.0,16.386911422003962,6.193031306919458,0.0,0.0,0.0,0.0,0.0,0.0
27.0,16.367292513901027,6.203068725617955,0.0,0.0,0.0,0.0,0.0,0.0
28.0,15.406908801786102,5.197327125168119,0.0,0.0,0.0,0.0,0.0,0.0
29.0,66.5692836558581,245.36804797619882,0.0,0.0,0.2179449471770337,0.05,0.4,0.0
30.0,66.533369230733,245.37556069295675,0.0,0.0,0.21794494717703367,0.05,0.4,0.0
31.0,66.31308100332662,245.42106748576165,0.0,0.0,0.21794494717703367,0.05,0.4,0.0
32.0,66.29904474656313,245.42386487657225,0.0,0.0,0.21794494717703364,0.05,0.4,0.0
