time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,15.112246939580324,8.455017719478276,0.0,0.0,0.0,0.0,0.0,0.0
6.0,14.831867505840314,8.512959424975806,0.0,0.0,0.0,0.0,0.0,0.0
7.0,13.453269960459037,7.670872651462551,0.0,0.0,0.0,0.0,0.0,0.0
8.0,12.613623302550321,1.568781657478997,0.0,0.0,0.0,0.0,0.0,0.0
9.0,12.327976555060475,1.2658070655779268,0.0,0.0,0.0,0.0,0.0,0.0
10.0,12.226515612292486,1.1648889743250903,0.0,0.0,0.0,0.0,0.0,0.0
11.0,12.17685358364933,1.0491762559131665,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12.460768201372607,1.3387849618459686,0.0,0.0,0.0,0.0,0.0,0.0
13.0,12.442848079115539,1.2746265923367726,0.0,0.0,0.0,0.0,0.0,0.0
14.0,12.482116767238207,1.2434690201376797,0.0,0.0,0.0,0.0,0.0,0.0
15.0,12.475657281095263,1.2715169876986536,0.0,0.0,0.0,0.0,0.0,0.0
16.0,12.490536769579139,1.3014740662827173,0.0,0.0,0.0,0.0,0.0,0.0
17.0,12.254087305279027,1.046075640941981,0.0,0.0,0.0,0.0,0.0,0.0
18.0,12.203300860554057,1.0710369814549812,0.0,0.0,0.0,0.0,0.0,0.0
19.0,12.15911975731043,1.1025398083382107,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.14809424047355,1.0830799171281253,0.0,0.0,0.0,0.0,0.0,0.0
21.0,12.868473872357226,2.89547957429627,0.0,0.0,0.0,0.0,0.0,0.0
22.0,12.999841308605006,3.0007465603314167,0.0,0.0,0.0,0.0,0.0,0.0
23.0,38.653171284716294,148.3477803481228,0.0,0.0,0.17599999999999996,0.032,0.2,0.0
24.0,38.93709384313112,148.2992721993017,0.0,0.0,0.176,0.032,0.2,0.0
25.0,39.28998817814427,148.23908653602072,0.0,0.0,0.17599999999999996,0.032,0.2,0.0
26.0,39.46567245095724,148.20359863336776,0.0,0.0,0.176,0.032,0.2,0.0
27.0,39.552820757644426,148.186591767398,0.0,0.0,0.176,0.032,0.2,0.0
28.0,13.946685409543495,2.66754137204661,0.0,0.0,0.0,0.0,0.0,0.0
29.0,13.752337298241473,2.6502583651957092,0.0,0.0,0.0,0.0,0.0,0.0
30.0,13.565279304551249,2.629332855890383,0.0,0.0,0.0,0.0,0.0,0.0
31.0,12.784025469168498,1.5900142802380617,0.0,0.0,0.0,0.0,0.0,0.0
32.0,12.551039058753249,1.557108401127298,0.0,0.0,0.0,0.0,0.0,0.0
