time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,128.72461006707488,512.6576996562478,0.0,0.0,0.13999999999999999,0.02,0.2,0.0
6.0,372.1027964528912,1110.8749547761092,0.0,0.0,0.2005891323078097,0.042,0.2,0.0
7.0,373.3422226999585,1110.4723100186436,0.0,0.0,0.20058913230780973,0.042,0.2,0.0
8.0,738.2288666416179,1572.7045081856177,120.95065658494056,20.979847483031772,0.25174590364095295,0.068,0.6,0.0
9.0,906.2388822604784,1691.5875173403379,0.0,0.0,0.2773878151613729,0.084,0.8,0.0
10.0,956.5735786210757,1677.6452290162474,0.0,0.0,0.3340898082851375,0.128,1.4,0.0
11.0,815.3732617622602,1483.4418390369792,0.0,0.0,0.34698703145794946,0.14,1.8,0.0
12.0,1151.8112318548679,1698.447129943905,0.0,0.0,0.36660605559646714,0.16,2.0,0.0
13.0,786.0456065234372,1398.4253099704297,0.0,0.0,0.3406523154185217,0.134,1.6,0.0
14.0,498.189944394265,1172.0747009292534,0.0,0.0,0.2973146481423342,0.098,1.2,0.0
15.0,447.8471731210656,1172.4326048449598,113.44857481270174,20.538787803468704,0.22601769842204833,0.054,0.6,0.0
16.0,344.5510548469823,1107.8659791112468,0.0,0.0,0.13999999999999999,0.02,0.2,0.0
17.0,7.755298359655909,8.091368682150648,0.0,0.0,0.0,0.0,0.0,0.0
18.0,8.268408017573105,7.140581615536921,0.0,0.0,0.0,0.0,0.0,0.0
19.0,10.275458958521845,7.327848514964221,0.0,0.0,0.0,0.0,0.0,0.0
20.0,11.844447307161518,8.833117256343268,0.0,0.0,0.0,0.0,0.0,0.0
21.0,19.131688345387868,28.537734283217475,0.0,0.0,0.0,0.0,0.0,0.0
22.0,25.911446538600583,38.739218025920664,0.0,0.0,0.0,0.0,0.0,0.0
23.0,30.456650193245885,43.79264852143483,0.0,0.0,0.0,0.0,0.0,0.0
24.0,32.1585156117105,43.285209630162825,0.0,0.0,0.0,0.0,0.0,0.0
25.0,30.951761247988202,43.56652413124096,0.0,0.0,0.0,0.0,0.0,0.0
26.0,23.869704207293555,36.50810918218,0.0,0.0,0.0,0.0,0.0,0.0
27.0,18.67279808197251,25.33766604089453,0.0,0.0,0.0,0.0,0.0,0.0
28.0,61.66005798556692,244.8407702983604,0.0,0.0,0.0,0.0,0.0,0.0
29.0,137.5265096526299,365.97441970118126,0.0,0.0,0.21794494717703367,0.05,0.6,0.0
30.0,164.78398607247743,386.09181654554607,0.0,0.0,0.28329489935401236,0.088,1.0,0.0
