time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1083.6967983957957,1750.8015303459351,0.0,0.0,0.3026483107502832,0.102,0.6,0.0
6.0,1158.6123267896762,2687.815287411335,0.0,0.0,0.26177089219391836,0.074,0.4,0.0
7.0,1978.1915321290041,3497.8503342825816,106.79142441184104,24.798298152732333,0.28618176042508375,0.09,0.2,0.0
8.0,2019.2854233449182,3505.3413610822417,0.0,0.0,0.24475293665245368,0.064,0.2,0.0
9.0,1888.6088305784087,3526.321279149469,0.0,0.0,0.31038041175306147,0.108,0.4,0.0
10.0,1888.4398228843966,3526.4112570274187,0.0,0.0,0.31038041175306147,0.108,0.4,0.0
11.0,1654.1719307758835,3225.630200204177,0.0,0.0,0.3103804117530615,0.108,0.4,0.0
12.0,1058.9991922845627,2696.250918105142,0.0,0.0,0.27436472076416824,0.082,0.4,0.0
13.0,931.6163280067069,2684.3862112288384,0.0,0.0,0.2050950998927083,0.044,0.2,0.0
14.0,1461.9070889244788,3133.4148087330022,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1608.1519821245518,3118.9972504818543,0.0,0.0,0.25514701644346144,0.07,0.4,0.0
16.0,1182.8208434246549,2491.018462202808,0.0,0.0,0.2973146481423342,0.098,0.6,0.0
17.0,743.8199021104954,1936.308734311862,0.0,0.0,0.2973146481423342,0.098,0.6,0.0
18.0,743.5999313882357,1936.3919578648988,0.0,0.0,0.29731464814233427,0.098,0.6,0.0
19.0,183.0423073209351,618.2906044227718,0.0,0.0,0.2973146481423342,0.098,0.6,0.0
20.0,69.2697164156818,270.4854891404284,137.12357971823852,15.946350006524368,0.14668333238647124,0.022,0.0,0.0
21.0,46.64484984065712,215.0020162757013,0.0,0.0,0.0,0.0,0.0,0.0
22.0,46.646933929944055,215.00200009788725,0.0,0.0,0.0,0.0,0.0,0.0
23.0,46.597632009038875,215.01020781756705,0.0,0.0,0.0,0.0,0.0,0.0
24.0,46.597392989607606,215.01024837547018,0.0,0.0,0.0,0.0,0.0,0.0
25.0,136.87887372875187,620.145306576186,0.0,0.0,0.14668333238647124,0.022,0.2,0.0
26.0,540.5784379440165,1246.1907692451327,0.0,0.0,0.14668333238647124,0.022,0.2,0.0
27.0,556.7342289975232,1242.716649196326,0.0,0.0,0.20509509989270833,0.044,0.4,0.0
28.0,557.073201215482,1242.5679319015237,0.0,0.0,0.2050950998927083,0.044,0.4,0.0
29.0,557.1304658999549,1242.5427504292682,0.0,0.0,0.2050950998927083,0.044,0.4,0.0
