time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,37.09936878865208,102.76519678644684,0.0,0.0,0.23562470159132298,0.059,0.4,0.0
11.0,37.66417812018963,102.65580645783183,0.0,0.0,0.23562470159132298,0.059,0.4,0.0
12.0,38.90049754934326,102.41382959305835,0.0,0.0,0.23562470159132295,0.059,0.4,0.0
13.0,17.264218697054268,30.738585914798207,0.0,0.0,0.132951118836962,0.018,0.2,0.0
14.0,10.801719492954104,8.37115434654959,0.0,0.0,0.0,0.0,0.0,0.0
15.0,11.014662179353264,8.575471762822056,0.0,0.0,0.0,0.0,0.0,0.0
16.0,11.02370303343452,8.533876312833968,0.0,0.0,0.0,0.0,0.0,0.0
17.0,11.829942455241842,11.16011752325906,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.820122075231044,11.19525327215803,0.0,0.0,0.0,0.0,0.0,0.0
19.0,11.808858701069857,11.193683055029103,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.50407480798557,11.217654548857578,0.0,0.0,0.0,0.0,0.0,0.0
21.0,12.863446857768778,12.26497831215127,0.0,0.0,0.0,0.0,0.0,0.0
22.0,12.141492386159397,11.610029615239187,0.0,0.0,0.0,0.0,0.0,0.0
23.0,11.854425112563526,11.397299568461216,0.0,0.0,0.0,0.0,0.0,0.0
24.0,11.501925098385314,11.599842058315643,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11.265179216383135,11.434208718206714,0.0,0.0,0.0,0.0,0.0,0.0
26.0,11.269013422895089,11.512572352146757,0.0,0.0,0.0,0.0,0.0,0.0
27.0,10.200410906897762,8.818447510891838,0.0,0.0,0.0,0.0,0.0,0.0
28.0,10.148205607758616,8.77241236019347,0.0,0.0,0.0,0.0,0.0,0.0
29.0,10.044128372868116,8.776206674803285,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.726490479447438,8.856395084235322,0.0,0.0,0.0,0.0,0.0,0.0
31.0,9.062100490244543,6.158122621058371,0.0,0.0,0.0,0.0,0.0,0.0
32.0,9.571962051284919,6.276279445679422,0.0,0.0,0.0,0.0,0.0,0.0
33.0,9.707998395229588,6.40392565435372,0.0,0.0,0.0,0.0,0.0,0.0
