time,respirationRate
0,20.0
1,19.9
2,19.8
3,19.6
4,19.3
5,19.1
6,19.1
7,19.1
8,19.2
9,19.4
10,19.7
11,19.8
12,20.0
13,20.1
14,20.2
15,20.2
16,20.1
17,20.1
18,20.1
19,20.0
20,20.0
21,20.0
22,20.0
23,19.9
24,19.9
25,19.9
26,19.7
27,19.6
28,19.7
29,19.7
30,19.7
31,19.8
32,19.7
33,19.6
34,19.5
35,19.5
36,19.4
37,19.4
38,19.1
39,18.9
40,18.8
41,18.7
42,18.6
43,18.6
44,17.8
45,16.7
46,15.8
47,15.1
48,14.6
49,14.3
50,14.0
51,13.8
52,13.9
53,14.1
54,14.2
55,14.3
56,14.3
57,14.2
58,14.1
59,14.0
60,14.1
61,14.2
62,14.4
63,14.6
64,14.7
65,15.2
66,15.6
67,16.1
68,16.3
69,16.4
70,16.4
71,16.4
72,16.4
73,16.5
74,16.5
75,16.6
76,16.6
77,16.7
78,16.7
79,16.7
80,16.8
81,16.8
82,16.9
83,17.3
84,17.6
85,18.0
86,18.3
87,18.6
88,18.8
89,19.1
90,19.3
91,19.2
92,19.0
93,18.8
94,18.9
95,19.0
96,19.2
97,19.6
98,20.0
99,20.5
100,21.3
101,22.5
102,23.2
103,23.8
104,24.3
105,24.6
106,25.0
107,25.1
108,25.2
109,25.3
110,25.4
111,25.3
112,25.3
113,25.2
114,25.0
115,24.8
116,24.9
117,24.9
118,25.2
119,25.4
120,25.6
121,25.6
122,25.6
123,25.5
124,25.4
125,25.3
126,25.0
127,24.7
128,24.4
129,24.2
130,23.9
131,23.5
132,23.2
133,23.1
134,23.1
135,23.0
136,23.0
137,23.0
138,22.9
139,22.8
140,22.7
141,22.6
142,22.4
143,22.2
144,22.1
145,21.9
146,21.6
147,21.4
148,21.2
149,21.1
150,20.9
151,20.8
152,20.7
153,20.6
154,20.6
155,20.5
156,20.6
157,20.7
158,20.8
159,21.3
160,21.7
161,22.2
162,22.8
163,23.3
164,23.7
165,23.8
166,23.8
167,23.7
168,23.5
169,23.5
170,23.4
171,23.1
172,23.0
173,22.8
174,22.1
175,21.6
176,21.2
177,20.9
178,20.6
179,20.4
180,20.5
181,20.5
182,20.8
183,21.3
184,21.6
185,21.8
186,22.0
187,22.1
188,22.1
189,22.0
190,21.8
191,21.7
192,21.3
193,21.0
194,20.9
195,21.0
196,21.0
197,21.1
198,21.2
199,21.7
200,22.2
201,22.7
202,23.2
203,23.9
204,24.8
205,25.6
206,25.7
207,25.9
208,26.1
209,26.3
210,26.4
211,26.6
212,26.6
213,26.7
214,26.7
215,26.7
216,26.7
217,26.7
218,26.6
219,26.6
220,26.4
221,26.1
222,25.9
223,25.7
