time,respirationRate
0,9.0
1,9.1
2,9.2
3,9.3
4,9.3
5,9.4
6,9.4
7,9.4
8,9.4
9,9.4
10,9.7
11,10.2
12,10.7
13,11.0
14,11.3
15,11.5
16,11.6
17,11.7
18,11.7
19,11.8
20,11.8
21,11.7
22,11.7
23,11.6
24,11.6
25,11.6
26,11.6
27,11.2
28,10.7
29,10.3
30,9.9
31,9.6
32,9.4
33,9.2
34,9.1
35,8.9
36,8.8
37,8.5
38,8.1
39,7.7
40,7.4
41,7.2
42,7.4
43,7.4
44,7.6
45,7.8
46,8.1
47,8.3
48,8.5
49,8.7
50,8.7
51,8.8
52,8.9
53,9.0
54,9.1
55,9.2
56,9.2
57,9.3
58,9.3
59,9.3
60,9.2
61,9.2
62,9.2
63,9.2
64,9.3
65,9.3
66,9.3
67,9.3
68,9.4
69,9.4
70,9.3
71,9.2
72,9.2
73,9.2
74,9.3
75,9.3
76,9.3
77,9.4
78,9.4
79,9.4
80,9.4
81,9.4
82,9.4
83,9.4
84,9.4
85,9.4
86,9.3
87,9.2
88,9.3
89,9.3
90,9.3
91,9.3
92,9.4
93,9.5
94,9.5
95,9.7
96,9.9
97,10.0
98,10.3
99,10.6
100,11.0
101,11.5
102,12.0
103,12.7
104,13.1
105,13.5
106,13.9
107,14.2
108,14.4
109,14.6
110,14.7
111,14.8
112,14.8
113,14.8
114,14.8
115,14.8
116,14.8
117,14.8
118,14.8
119,14.8
120,14.8
121,14.7
122,14.7
123,14.6
124,14.5
125,14.3
126,13.9
127,13.6
128,13.4
129,13.2
130,13.0
131,12.9
132,12.8
133,12.7
134,12.4
135,12.0
136,11.6
137,11.3
138,11.1
139,10.8
140,10.6
141,10.5
142,10.0
143,9.6
144,9.2
145,8.9
146,8.7
147,8.5
148,8.4
149,8.4
150,8.4
151,8.4
152,8.5
153,8.7
154,8.9
155,9.0
156,9.1
157,9.2
158,9.3
159,9.3
160,9.4
161,9.4
162,9.4
163,9.5
164,9.5
165,9.5
166,9.5
167,9.5
168,9.4
169,9.3
170,9.3
