time,respirationRate
0,11.9
1,12.1
2,12.3
3,12.5
4,12.8
5,13.0
6,13.4
7,13.7
8,14.1
9,14.3
10,14.5
11,14.5
12,14.5
13,14.5
14,14.5
15,14.5
16,14.5
17,14.4
18,14.3
19,14.2
20,14.1
21,14.1
22,14.0
23,13.5
24,12.4
25,11.9
26,11.6
27,11.4
28,11.3
29,11.3
30,11.2
31,12.6
32,13.7
33,15.1
34,16.2
35,17.3
36,18.9
37,20.1
38,21.1
39,21.7
40,22.1
41,22.4
42,22.7
43,22.9
44,23.0
45,23.1
46,23.1
47,23.1
48,23.1
49,23.1
50,23.2
51,23.0
52,22.9
53,22.8
54,22.7
55,22.7
56,22.2
57,21.5
58,21.0
59,20.6
60,20.4
61,20.1
62,20.0
63,19.8
64,19.7
65,19.6
66,19.4
67,19.2
68,19.1
69,18.9
70,18.7
71,18.5
72,18.4
73,18.3
74,18.2
75,18.1
76,18.0
77,17.8
78,17.5
79,17.3
80,17.1
81,17.0
82,16.9
83,16.8
84,16.8
85,16.8
86,16.6
87,16.4
88,16.2
89,16.0
90,15.9
91,15.5
92,14.9
93,14.5
94,14.1
95,13.9
96,13.8
97,13.7
98,13.7
99,13.8
100,13.9
101,14.2
102,14.4
103,14.6
104,14.8
105,14.9
106,14.9
107,14.8
108,14.8
109,14.9
110,15.0
111,15.0
112,15.1
113,15.1
114,15.0
115,14.9
116,14.8
117,14.8
118,14.7
119,14.7
120,14.6
121,14.5
122,14.3
123,14.3
124,14.3
125,14.3
126,14.4
127,14.5
128,14.8
129,15.1
130,15.4
131,16.0
132,16.5
133,16.8
134,17.1
135,17.4
136,17.4
137,17.4
138,17.5
139,17.7
140,18.0
141,18.2
142,18.2
143,18.1
144,18.0
145,17.9
146,17.8
147,17.8
148,17.6
149,17.4
150,17.3
151,17.3
152,17.2
153,17.2
154,17.2
155,17.1
156,17.0
157,16.9
158,16.8
159,16.7
160,16.6
161,16.4
162,16.5
163,16.6
164,16.7
165,16.8
166,16.9
167,17.0
168,16.7
169,16.5
170,16.4
171,16.2
172,16.2
173,16.1
174,15.8
175,15.6
176,15.4
177,15.3
178,15.1
179,15.0
180,14.1
181,13.2
182,12.6
183,12.1
184,11.6
185,11.4
186,11.4
187,11.3
188,11.5
189,11.7
190,11.8
191,12.2
192,12.5
193,12.8
194,13.0
195,13.3
196,13.6
197,13.8
198,14.2
199,14.4
200,14.7
201,14.9
202,14.9
203,14.8
204,14.7
205,14.7
206,14.6
207,14.6
208,14.6
209,14.3
210,14.2
211,14.2
212,14.1
213,14.1
214,14.1
215,14.1
216,14.2
217,14.4
218,14.5
219,14.6
220,14.6
221,14.7
222,14.7
223,14.8
224,14.8
225,14.7
226,14.6
227,14.6
228,14.7
229,14.8
230,14.8
231,15.1
232,15.3
233,15.5
234,15.7
235,15.8
236,15.9
237,16.0
238,16.0
239,16.1
240,16.1
241,16.1
242,16.1
243,16.2
244,16.2
245,16.1
246,16.1
247,16.2
248,16.2
249,16.2
250,16.2
251,16.2
252,16.2
253,16.1
254,16.0
255,15.9
256,15.8
257,15.7
258,15.6
259,15.5
260,15.4
261,15.2
262,14.8
263,14.6
264,14.6
265,15.0
266,15.3
267,15.6
268,15.9
269,16.1
270,16.3
271,16.4
272,16.4
273,16.3
274,16.3
275,16.3
276,16.3
277,16.1
278,16.0
279,15.9
280,15.8
281,15.7
282,14.8
283,14.0
284,13.4
285,12.9
286,12.5
287,12.5
288,12.6
289,12.6
290,12.8
291,13.2
292,13.5
293,13.9
294,14.3
295,14.7
296,14.9
297,15.0
298,14.9
299,14.8
300,15.0
301,15.2
302,15.4
303,15.8
304,16.1
305,16.4
306,16.7
307,16.8
308,17.0
309,17.1
310,17.2
311,17.3
312,17.4
313,17.3
314,17.2
315,17.2
316,17.2
317,17.1
318,17.1
319,17.0
320,16.9
321,16.8
322,16.7
323,16.7
324,16.6
325,16.6
326,15.9
327,15.4
328,15.0
329,14.7
330,14.5
331,14.3
332,14.2
333,14.0
334,13.8
335,13.7
336,13.6
337,13.6
338,13.5
339,13.4
340,13.4
341,13.3
342,13.3
343,13.2
344,13.2
345,13.1
346,13.0
347,12.9
348,12.9
349,12.8
350,12.6
351,12.4
352,12.1
353,12.1
354,12.0
355,12.0
356,12.1
357,12.2
358,12.2
359,12.3
360,12.3
361,12.1
362,12.1
363,12.0
364,12.0
365,11.9
366,11.7
367,11.6
368,11.5
369,11.4
370,11.7
371,12.0
372,12.2
373,12.4
374,12.5
375,12.6
376,12.6
377,12.3
378,12.1
379,12.2
380,12.2
381,12.3
382,12.5
383,12.7
384,12.9
385,13.7
386,14.4
387,14.9
388,16.2
389,17.1
390,18.0
391,18.8
392,19.4
393,20.2
394,20.6
395,20.9
396,21.1
397,21.2
398,21.2
399,21.2
400,21.2
401,21.1
402,21.0
403,20.9
404,20.8
405,20.7
406,20.4
407,20.3
408,20.2
409,20.2
410,20.2
411,20.1
412,20.1
413,19.9
414,19.8
415,19.7
416,19.5
417,19.4
418,19.3
419,19.3
420,19.4
421,19.8
422,20.1
423,20.6
424,21.6
425,21.9
426,21.9
427,21.9
428,21.9
429,21.8
430,21.9
431,22.2
432,22.3
433,22.5
434,22.6
435,22.6
436,22.7
437,22.7
438,22.6
439,22.6
440,22.6
441,22.6
442,22.5
443,22.4
444,22.4
445,22.4
446,22.4
447,22.4
448,22.4
449,22.4
450,22.4
451,22.4
452,22.4
453,22.4
454,22.3
455,22.2
456,22.2
457,22.1
458,22.0
459,22.0
460,22.0
461,22.0
462,22.1
463,22.1
464,21.9
465,21.7
466,21.5
467,21.1
468,20.5
469,20.1
470,20.1
471,20.1
472,20.3
473,20.6
474,20.7
475,20.9
476,21.0
477,21.1
478,21.2
479,21.1
480,21.1
481,21.1
482,21.1
483,21.0
484,21.0
485,20.8
486,20.7
487,20.7
488,20.7
489,20.7
490,20.7
491,20.7
492,20.7
493,20.6
494,20.5
495,20.6
496,20.6
497,20.7
498,20.6
499,20.4
500,20.4
501,20.6
502,20.7
503,20.8
504,20.8
505,20.8
506,21.1
507,21.4
508,21.9
509,22.3
510,22.7
511,22.8
512,22.8
513,22.8
514,22.8
515,22.8
516,22.8
517,22.8
518,22.8
519,22.7
520,22.7
521,22.7
522,22.7
523,22.7
524,22.8
525,22.7
526,22.6
527,22.7
528,22.8
529,23.0
530,23.0
531,22.8
532,22.7
533,22.8
534,23.0
535,23.2
536,23.4
537,23.5
538,23.6
539,23.6
540,23.6
541,23.6
542,23.6
543,23.6
544,23.6
545,23.3
546,23.1
547,23.0
548,22.4
549,22.0
550,21.7
551,21.4
552,21.2
553,21.0
554,20.8
555,20.7
556,20.6
557,20.5
558,20.6
559,20.7
560,20.8
561,20.9
562,20.9
563,20.9
564,20.8
565,20.7
566,20.7
567,20.4
568,20.3
569,20.1
570,20.2
571,20.3
572,20.4
573,20.4
574,20.5
575,20.5
576,20.5
577,20.5
578,20.4
579,20.3
580,20.3
581,20.3
582,20.2
583,20.1
584,20.1
585,20.1
586,20.1
587,20.1
588,20.1
589,20.1
590,20.1
591,20.1
592,20.1
593,20.1
594,20.1
595,19.9
596,19.8
597,19.7
598,19.7
599,19.6
600,19.5
601,19.3
602,19.2
603,19.1
604,19.2
605,19.2
606,19.3
607,19.4
608,19.6
609,19.8
610,20.1
611,20.1
612,20.1
613,20.1
614,20.2
615,20.3
616,20.6
617,21.0
618,21.4
619,22.1
620,22.6
621,23.1
622,23.4
623,23.7
624,24.0
625,24.2
626,24.2
627,24.3
628,24.2
629,24.1
630,24.1
631,24.2
632,24.2
633,24.3
634,24.0
635,23.7
636,23.5
637,23.4
638,23.3
639,23.2
640,23.1
641,22.9
