time,respirationRate
0,14.7
1,14.4
2,13.8
3,13.4
4,13.1
5,12.9
6,12.8
7,12.7
8,12.6
9,12.6
10,12.6
11,12.5
12,12.5
13,12.5
14,12.5
15,12.4
16,12.4
17,12.4
18,12.4
19,12.4
20,12.3
21,12.2
22,12.2
23,12.2
24,12.3
25,15.4
26,15.9
27,16.4
28,16.8
29,14.7
30,14.5
31,14.4
32,14.3
33,14.2
34,14.1
35,14.0
36,13.9
37,13.8
38,13.7
39,13.6
40,13.5
41,13.4
42,13.2
43,13.2
44,10.0
45,10.0
46,10.0
47,10.0
48,10.2
49,10.4
50,10.7
51,10.9
52,11.0
53,11.2
54,11.4
55,11.6
56,11.7
57,11.9
58,12.1
59,12.4
60,12.9
61,13.2
62,14.1
63,15.4
64,16.9
65,17.6
66,18.2
67,20.0
68,20.0
69,20.0
70,20.1
71,20.1
72,20.1
73,20.1
74,20.1
75,20.1
76,20.1
77,20.1
78,20.1
79,20.1
80,20.1
81,19.9
82,19.8
83,19.2
84,18.7
85,18.3
86,17.6
87,17.1
88,15.3
89,15.2
90,15.2
91,15.2
92,15.1
93,15.1
94,15.1
95,15.1
96,15.1
97,15.1
98,15.1
99,14.8
100,14.5
101,14.2
102,13.8
103,13.6
104,13.2
105,12.7
106,12.2
107,11.9
108,11.8
109,11.6
110,11.6
111,11.7
112,11.7
113,12.0
114,12.3
115,12.7
116,13.0
117,14.3
118,15.9
119,16.7
120,17.4
121,17.9
122,18.3
123,18.6
124,18.8
125,19.0
126,19.2
127,19.5
128,19.7
129,20.1
130,20.3
131,20.6
132,20.7
133,20.8
134,20.8
135,20.8
136,20.9
137,20.9
138,20.9
139,20.9
140,20.9
141,20.8
142,20.7
143,20.5
144,20.4
145,20.4
146,20.4
147,20.6
148,20.8
149,22.1
150,23.2
151,24.1
152,24.5
153,24.9
154,25.4
155,25.8
156,25.7
157,25.7
158,25.5
159,25.2
160,25.0
161,24.7
162,24.4
163,24.3
164,24.3
165,24.2
166,24.5
167,24.7
168,24.8
169,24.9
170,24.9
171,24.9
172,24.9
173,25.0
174,25.0
175,24.9
176,24.8
177,24.7
178,24.5
179,24.4
180,24.2
181,24.0
182,23.8
183,23.7
184,23.6
185,23.5
186,23.5
187,23.8
188,24.3
189,24.7
190,25.0
191,25.3
192,25.5
193,25.6
194,25.8
195,25.9
196,26.0
197,26.0
198,26.0
199,26.0
200,26.0
201,25.8
202,25.7
203,25.7
204,25.6
205,25.5
206,25.3
207,25.1
208,25.0
209,24.9
210,24.6
211,24.3
212,24.0
213,23.9
214,23.7
215,23.6
216,23.3
217,22.8
218,22.4
219,22.1
220,21.8
221,21.6
222,21.6
223,21.5
224,21.5
225,21.4
226,21.2
227,21.0
228,20.9
229,20.6
230,20.3
231,20.3
232,20.3
233,20.4
234,20.4
235,20.2
236,20.1
237,20.5
238,20.8
239,21.2
240,21.7
241,22.3
242,22.6
243,22.9
244,23.1
245,23.0
246,22.9
247,22.9
248,22.7
249,22.5
250,22.5
251,22.6
252,22.7
253,22.7
254,22.5
255,22.3
256,22.2
257,22.1
258,22.3
259,22.4
260,22.5
261,22.6
262,22.7
263,22.6
264,22.3
265,22.0
266,22.0
267,22.2
268,22.3
269,22.4
270,22.4
271,22.5
272,22.8
273,23.0
274,22.9
275,22.7
276,23.1
277,23.5
278,23.7
279,23.9
280,24.1
281,24.2
282,24.2
283,24.2
284,24.2
285,24.1
286,23.9
287,23.8
288,23.6
289,23.3
290,23.1
291,22.7
292,22.1
293,21.9
294,21.7
295,21.5
296,21.3
297,21.2
298,21.1
299,21.1
