time,respirationRate
0,18.8
1,18.7
2,18.6
3,18.5
4,18.7
5,18.9
6,19.0
7,18.7
8,18.7
9,18.4
10,18.3
11,18.3
12,18.4
13,18.4
14,18.4
15,18.4
16,18.4
17,18.4
18,18.4
19,18.4
20,18.4
21,18.4
22,18.4
23,18.4
24,18.4
25,18.3
26,18.3
27,18.3
28,18.3
29,18.3
30,18.3
31,18.3
32,18.3
33,18.3
34,18.3
35,18.3
36,18.3
37,18.3
38,18.2
39,18.2
40,18.1
41,18.0
42,17.9
43,17.8
44,17.6
45,17.4
46,17.2
47,17.2
48,17.2
49,17.3
50,17.5
51,17.7
52,18.6
53,19.4
54,20.1
55,20.5
56,20.6
57,20.7
58,20.4
59,20.3
60,20.1
61,19.7
62,19.1
63,18.6
64,18.2
65,18.2
66,18.2
67,18.2
68,18.7
69,19.1
70,19.5
71,19.3
72,19.2
73,19.1
74,18.9
75,18.6
76,18.4
77,18.2
78,18.0
79,17.8
80,17.6
81,17.5
82,17.3
83,17.2
84,17.2
85,17.3
86,17.5
87,17.8
88,18.1
89,18.4
90,19.1
91,19.7
92,20.1
93,20.5
94,20.8
95,20.9
96,20.9
97,20.9
98,21.0
99,20.9
100,20.7
101,20.6
102,20.5
103,19.9
104,19.4
105,19.1
106,19.1
107,19.2
108,19.3
109,19.1
110,18.8
111,18.6
112,18.4
113,18.3
114,18.3
115,18.5
116,18.9
117,19.3
118,19.2
119,19.0
120,18.9
121,18.7
122,18.4
123,18.2
124,18.0
125,17.7
126,17.3
127,17.0
128,16.8
129,16.6
130,15.9
131,15.4
132,14.8
133,14.4
134,14.4
135,14.1
136,13.8
137,13.5
138,13.3
139,13.6
140,13.8
141,13.9
142,14.4
143,14.8
144,15.1
145,15.8
146,16.3
147,16.8
148,17.6
149,18.0
150,18.4
151,18.6
152,18.6
153,18.6
154,18.6
155,18.6
156,18.4
157,18.3
158,18.2
159,18.2
160,18.1
161,17.7
162,17.4
163,17.3
164,17.2
165,17.1
166,17.0
167,16.8
168,16.7
169,16.6
170,16.6
171,16.6
172,16.5
173,16.7
174,17.1
175,17.3
176,17.6
177,17.8
178,17.9
179,18.0
180,18.0
181,18.0
182,17.9
183,17.9
184,17.9
185,17.8
186,17.7
187,17.7
188,17.7
189,17.6
190,17.5
191,17.4
192,17.5
193,17.8
194,18.0
195,18.2
196,18.5
197,18.8
198,18.9
199,19.0
200,19.1
201,18.9
202,18.5
203,18.1
204,17.8
205,17.6
206,17.4
207,17.2
208,17.2
209,17.4
210,17.5
211,17.6
212,17.4
213,17.1
214,16.9
215,16.8
216,16.9
217,16.9
218,17.2
219,17.5
220,17.8
221,18.1
222,17.8
223,17.6
224,17.5
225,17.4
226,17.2
227,17.1
228,17.0
229,16.8
230,16.5
231,16.4
232,16.6
233,16.8
234,16.9
235,16.9
236,16.7
237,16.5
238,16.4
239,16.6
240,16.8
241,17.0
242,17.2
243,17.5
244,17.7
245,17.9
246,18.0
247,18.1
248,18.1
249,18.2
250,18.2
251,18.3
252,18.3
253,18.3
254,18.3
255,18.2
256,18.1
257,18.0
258,17.8
259,17.7
260,17.7
261,17.6
262,17.6
263,17.6
264,17.9
265,18.4
266,18.8
267,19.1
268,19.3
269,19.5
270,19.6
271,19.6
272,19.6
273,19.6
274,19.8
275,19.9
276,19.8
277,19.8
278,19.7
279,19.6
280,19.1
281,18.7
282,18.4
283,18.2
284,17.8
285,17.3
286,16.9
287,16.5
288,16.3
289,16.1
290,15.9
291,15.6
292,15.2
293,14.8
294,14.7
295,14.6
296,14.6
297,14.5
298,14.4
299,14.4
300,14.4
301,14.3
302,14.3
303,14.2
304,14.1
305,14.0
306,14.0
307,14.1
308,14.1
309,14.2
310,14.4
311,14.6
312,14.7
313,15.3
314,15.8
315,16.2
316,16.6
317,16.9
318,17.2
319,17.4
320,17.6
321,17.7
322,17.8
323,17.8
324,17.5
325,17.1
326,17.0
327,16.8
328,16.7
329,16.2
330,15.9
331,15.6
332,15.4
333,15.2
334,14.5
335,14.0
336,13.5
337,13.2
338,13.5
339,13.7
340,13.9
341,14.0
342,14.0
343,14.0
344,14.0
345,14.0
346,14.1
347,14.2
348,14.3
349,14.8
350,15.2
351,15.5
352,15.7
353,15.9
354,15.8
355,15.6
356,15.5
357,15.5
358,15.1
359,14.9
360,14.6
361,14.4
362,14.5
363,14.6
364,14.6
365,14.8
366,15.2
367,15.4
368,15.7
369,15.7
370,15.7
371,15.7
372,15.6
373,15.4
374,15.2
375,15.1
376,15.2
377,15.5
378,15.7
379,15.9
380,16.0
381,16.1
382,16.2
383,16.3
384,16.4
385,16.4
386,16.4
387,16.5
388,16.5
389,16.6
390,16.6
391,16.6
392,16.6
393,16.6
394,16.6
395,16.5
396,16.4
397,16.3
398,16.3
399,16.4
400,16.4
401,16.4
402,16.3
403,16.2
404,16.1
405,15.9
406,15.6
407,15.4
408,15.2
409,15.0
410,14.7
411,14.5
412,14.4
413,14.3
414,14.3
415,14.3
416,14.3
417,14.3
418,14.3
419,14.3
420,14.3
421,14.3
422,14.2
423,14.2
424,14.1
425,14.1
426,14.1
427,14.1
428,14.1
429,14.0
430,14.0
431,13.8
432,13.7
433,13.6
434,13.8
435,13.9
436,14.0
437,14.3
438,14.6
439,14.8
440,14.9
441,15.0
442,15.1
443,15.1
444,14.9
445,14.7
446,14.6
447,14.8
448,14.9
449,15.0
450,15.1
451,15.2
452,15.0
453,14.8
454,14.6
455,14.5
456,14.4
457,14.3
458,13.9
459,13.6
460,13.5
461,13.3
462,13.2
463,13.2
464,13.2
465,13.2
466,13.3
467,13.4
468,13.5
469,13.7
470,13.8
471,13.9
472,13.9
473,13.7
474,13.5
475,13.3
476,13.2
477,13.4
478,13.5
479,13.7
480,13.8
481,13.8
482,13.9
483,13.9
484,13.9
485,13.9
486,13.9
487,13.9
488,13.9
489,13.9
490,13.9
491,13.9
492,13.9
493,13.9
494,13.9
495,13.9
496,13.9
497,13.7
498,13.5
499,13.4
500,13.3
501,13.2
502,13.1
503,13.0
504,13.0
505,12.9
506,12.9
507,12.9
508,12.6
509,12.4
510,12.2
511,12.2
512,12.2
513,12.3
514,12.3
515,12.3
516,12.5
517,12.7
518,13.1
519,13.8
520,14.3
521,14.7
522,15.2
523,15.6
524,15.9
525,16.2
526,16.3
527,16.4
528,16.4
529,16.5
530,16.5
531,16.5
532,16.5
533,16.3
534,16.2
535,16.2
536,16.4
537,16.5
538,16.7
539,17.1
540,17.4
541,17.7
542,17.7
543,17.6
544,17.5
545,17.4
546,17.2
547,17.0
548,16.7
549,17.2
550,17.5
551,17.9
552,18.4
553,18.9
554,19.3
555,19.4
556,19.5
557,19.5
558,19.3
559,19.0
560,18.7
561,19.0
562,19.3
563,19.9
564,20.4
565,20.7
566,21.0
567,21.1
568,21.1
569,21.1
570,21.1
571,21.1
572,21.0
573,20.9
574,20.8
575,20.7
576,20.3
577,20.0
578,19.7
579,19.3
580,18.7
581,18.3
582,18.1
583,17.9
584,17.7
585,17.6
586,17.3
587,17.1
588,16.8
589,16.7
590,16.7
591,16.7
592,16.7
593,16.9
594,17.0
595,17.1
596,17.0
597,16.6
598,16.4
599,16.5
600,16.7
601,16.9
602,17.1
603,17.1
604,17.1
605,17.0
606,17.7
607,18.1
608,18.5
609,18.7
610,18.9
611,19.0
612,18.7
613,18.4
614,18.2
615,18.0
616,17.6
617,17.1
618,16.7
619,16.4
620,16.1
621,15.9
622,15.7
623,15.6
624,15.9
625,16.1
626,16.3
627,16.3
628,16.2
629,16.0
630,16.0
631,15.7
632,15.2
633,14.9
634,14.7
635,14.8
636,14.8
637,15.0
638,15.0
639,15.3
640,15.5
641,15.7
642,15.8
643,15.9
644,16.0
645,16.0
