time,respirationRate
0,12.2
1,12.1
2,12.0
3,11.9
4,11.8
5,11.8
6,11.7
7,11.4
8,11.0
9,10.7
10,10.4
11,10.2
12,10.1
13,10.2
14,10.3
15,10.3
16,10.4
17,10.6
18,10.7
19,11.0
20,11.2
21,11.4
22,12.2
23,12.7
24,13.0
25,14.2
26,15.2
27,16.2
28,17.3
29,18.1
30,18.9
31,19.5
32,20.1
33,20.3
34,20.3
35,20.3
36,20.2
37,20.0
38,20.0
39,20.0
40,20.0
41,20.0
42,20.2
43,20.3
44,20.5
45,20.6
46,20.6
47,20.7
48,20.8
49,20.5
50,20.3
51,20.0
52,19.9
53,19.7
54,19.6
55,19.0
56,18.6
57,18.2
58,17.9
59,17.6
60,17.4
61,17.4
62,17.5
63,17.6
64,17.8
65,18.2
66,18.6
67,18.6
68,18.5
69,18.3
70,18.8
71,19.2
72,19.5
73,19.7
74,19.9
75,20.3
76,20.7
77,20.9
78,21.1
79,21.1
80,21.1
81,20.8
82,20.7
83,20.5
84,20.4
85,20.3
86,20.2
87,20.1
88,20.0
89,19.8
90,19.7
91,19.3
92,18.9
93,18.6
94,18.3
95,17.9
96,17.7
97,17.6
98,17.4
99,17.3
100,17.2
101,17.3
102,17.3
103,17.3
104,17.8
105,18.2
106,18.7
107,19.2
108,19.6
109,19.9
110,19.6
111,19.4
112,19.3
113,19.1
114,19.0
115,19.2
116,19.6
117,20.0
118,20.2
119,20.3
120,20.4
121,20.2
122,19.8
123,19.5
124,19.5
125,19.6
126,19.6
127,19.8
128,20.0
129,20.3
130,20.7
131,21.0
132,21.2
133,21.1
134,21.1
135,21.1
136,20.8
137,20.6
138,20.4
139,19.9
140,19.6
141,19.6
142,19.3
143,19.4
144,19.5
145,19.6
146,19.6
147,19.5
148,19.4
149,19.8
150,20.1
151,20.3
152,20.1
153,19.9
154,19.8
155,19.9
156,20.0
157,20.3
158,20.8
159,21.2
160,21.1
161,20.9
162,20.8
163,20.9
164,21.0
165,21.0
166,20.8
167,20.1
168,19.7
169,19.6
170,19.5
171,19.4
172,19.3
173,19.2
174,19.1
175,19.5
176,19.9
177,20.3
178,20.6
179,20.9
180,21.1
181,20.7
182,20.4
183,20.4
184,20.8
185,21.0
186,20.9
187,20.5
188,20.3
189,20.0
190,19.9
191,19.4
192,19.1
193,18.8
194,18.6
195,18.2
196,17.6
197,17.2
198,16.8
199,16.9
200,16.9
201,17.0
202,16.9
