time,respirationRate
0,14.0
1,13.9
2,13.8
3,13.7
4,13.7
5,13.7
6,13.0
7,12.5
8,12.0
9,11.7
10,11.3
11,11.1
12,11.0
13,10.9
14,11.0
15,11.0
16,11.1
17,11.1
18,11.2
19,11.3
20,11.4
21,11.5
22,11.5
23,11.6
24,11.8
25,11.9
26,12.0
27,12.1
28,12.2
29,12.2
30,12.2
31,12.2
32,12.2
33,12.2
34,12.2
35,12.2
36,12.2
37,12.2
38,12.2
39,12.2
40,12.2
41,12.2
42,12.2
43,12.2
44,12.2
45,12.2
46,12.2
47,12.2
48,12.1
49,12.1
50,12.1
51,12.2
52,12.3
53,12.4
54,12.5
55,12.6
56,13.3
57,14.2
58,15.0
59,15.6
60,16.4
61,16.8
62,17.1
63,17.3
64,17.4
65,17.4
66,17.4
67,17.6
68,17.7
69,17.9
70,18.1
71,18.3
72,18.4
73,18.5
74,18.6
75,18.7
76,18.7
77,18.7
78,18.6
79,18.6
80,18.6
81,18.5
82,18.4
83,18.2
84,18.1
85,18.1
86,18.1
87,18.1
88,18.1
89,18.1
90,18.1
91,18.1
92,18.1
93,18.1
94,18.1
95,18.1
96,18.1
97,18.1
98,17.9
99,17.8
100,17.6
101,17.7
102,17.7
103,17.8
104,17.9
105,17.9
106,17.9
107,17.8
108,17.8
109,17.9
110,18.0
111,18.0
112,18.1
113,18.1
114,18.1
115,18.1
116,18.0
117,18.0
118,18.0
119,18.0
120,18.0
121,18.0
122,18.0
123,18.0
124,18.0
125,18.0
126,18.0
127,18.0
128,18.0
129,18.0
130,17.9
131,17.9
132,17.9
133,18.0
134,18.0
135,18.0
136,17.9
137,17.8
138,17.8
139,17.7
140,17.7
141,17.6
142,17.6
143,17.6
144,17.5
145,17.3
146,17.2
147,17.1
148,17.0
149,16.9
150,16.9
151,16.8
152,16.8
153,16.5
154,16.3
155,16.2
156,16.0
157,15.7
158,15.3
159,15.0
160,14.6
161,14.7
162,14.7
163,14.7
164,14.8
165,15.1
166,15.3
167,15.6
168,16.0
169,16.3
170,17.2
171,17.9
172,18.4
173,18.9
174,19.3
175,19.4
176,19.5
177,19.6
178,19.6
179,19.7
180,19.6
181,19.5
182,19.4
183,19.3
184,19.2
185,19.2
186,19.1
187,19.1
188,19.0
189,19.0
190,19.0
191,18.8
192,18.5
193,18.2
194,18.0
195,17.8
196,17.4
197,16.9
198,16.5
199,16.2
200,15.9
201,15.7
202,15.1
203,14.6
204,14.3
205,13.9
206,13.7
207,13.5
208,13.3
209,13.2
210,13.1
211,13.0
212,12.7
213,12.1
214,11.8
215,11.6
216,11.4
217,11.2
218,11.1
219,10.9
220,10.9
221,10.8
222,10.3
223,9.9
224,9.7
225,9.6
226,9.4
227,9.3
228,9.2
229,9.1
230,9.0
231,9.0
232,9.0
233,9.0
234,9.1
235,9.1
236,9.2
237,9.2
238,9.3
239,9.3
240,9.3
241,9.3
242,9.4
243,9.4
244,9.4
245,9.4
246,9.4
247,9.3
248,9.2
249,9.1
250,9.1
251,9.2
252,9.3
253,9.4
254,9.5
255,9.9
256,10.5
257,10.9
258,11.3
259,11.6
260,11.9
261,12.1
262,12.2
263,12.4
264,12.5
265,12.6
266,12.6
267,12.6
268,12.6
269,12.6
270,12.7
271,12.7
272,12.8
273,12.8
274,12.9
275,12.8
276,12.7
277,12.6
278,12.5
279,12.6
280,12.8
281,12.9
282,13.0
283,13.1
284,13.2
285,13.2
286,13.3
287,13.3
288,13.3
289,13.2
290,13.0
291,12.8
292,12.6
293,12.7
294,12.7
295,12.9
296,13.0
297,13.3
298,13.5
299,13.6
300,13.8
301,14.0
302,14.2
303,14.3
304,14.4
305,14.4
306,14.5
307,14.5
308,14.6
309,14.6
310,14.6
311,14.7
312,14.7
313,14.6
314,14.6
315,14.6
316,14.6
317,14.5
318,14.5
319,14.4
320,14.3
321,14.1
322,14.1
323,14.1
324,14.2
325,14.3
326,14.3
327,14.4
328,14.5
329,14.5
330,14.5
331,14.6
332,14.6
333,14.6
334,14.6
335,14.6
336,14.5
337,14.5
338,14.5
339,14.5
340,14.4
341,14.3
342,14.3
343,14.3
344,14.4
345,14.6
346,14.7
347,14.7
348,14.7
349,14.7
350,14.7
351,14.7
352,14.6
353,14.6
354,14.5
355,14.5
356,14.5
357,14.4
358,14.4
359,14.4
360,14.5
361,14.5
362,14.5
363,14.5
364,14.5
365,14.4
366,14.4
367,14.4
368,14.4
369,14.4
370,14.4
371,14.4
372,14.3
373,14.0
374,13.8
375,13.6
376,13.5
377,13.4
378,13.3
379,13.2
380,13.2
381,13.1
382,12.5
383,12.1
384,11.7
385,11.3
386,11.1
387,10.9
388,10.7
389,10.4
390,10.1
391,9.8
392,9.6
393,9.5
394,9.3
395,9.2
396,9.2
397,9.1
398,9.0
399,8.5
400,8.1
401,7.7
402,7.3
403,7.4
404,7.6
405,7.7
406,7.9
407,8.0
408,8.1
409,8.3
410,8.5
411,8.6
412,8.8
413,9.0
414,9.0
415,9.2
416,9.4
417,9.6
418,9.6
419,9.8
420,9.9
421,10.0
422,10.3
423,10.5
424,10.7
425,11.0
426,11.4
427,11.6
428,12.4
429,13.5
430,14.4
431,15.4
432,16.8
433,17.5
434,18.1
435,18.6
436,19.0
437,19.3
438,19.5
439,19.8
440,19.9
441,20.1
442,20.2
443,20.3
444,20.3
445,20.3
446,20.2
447,20.2
448,20.2
449,20.2
450,20.1
451,19.9
452,19.8
453,19.8
454,19.9
455,19.9
456,19.8
457,19.6
458,19.5
459,20.0
460,20.3
461,20.8
462,21.2
463,21.5
464,21.8
465,22.0
466,22.1
467,22.1
468,22.1
469,22.1
470,22.0
471,21.9
472,21.9
473,21.8
474,21.8
475,21.5
476,21.2
477,20.9
478,20.7
479,20.6
480,20.4
481,20.3
482,20.2
483,20.1
484,20.1
485,19.8
486,19.6
487,19.5
488,19.5
489,19.5
490,19.5
491,19.5
492,19.5
493,19.3
494,19.2
495,19.3
496,19.3
497,19.3
498,19.4
499,19.4
500,19.4
501,19.4
502,19.4
503,19.3
504,19.2
505,19.2
506,19.1
507,19.1
508,19.1
509,19.0
510,18.9
511,18.8
512,18.7
513,18.6
514,18.6
515,18.5
516,18.5
517,18.5
518,18.5
519,18.4
520,17.7
521,17.1
522,16.7
523,16.3
524,16.0
525,15.7
526,15.0
527,14.4
528,13.9
529,13.6
530,13.5
531,13.4
532,13.4
533,13.4
534,13.5
535,13.5
536,13.5
537,13.5
538,13.5
539,13.5
540,13.5
541,13.4
542,13.3
543,13.3
544,13.3
545,13.3
546,13.4
547,13.4
548,13.4
549,13.5
550,13.5
551,13.3
552,13.1
553,13.0
554,12.9
555,12.8
556,12.8
557,12.7
558,12.7
559,12.7
560,12.6
561,12.6
562,12.5
563,12.3
564,12.1
565,12.0
566,11.9
567,11.8
568,11.6
569,11.4
570,11.3
571,11.2
572,11.2
573,11.1
574,11.1
575,11.0
576,11.0
577,10.8
578,10.2
579,10.0
580,9.8
581,9.8
582,9.8
583,9.9
584,10.1
585,10.2
586,10.3
587,10.4
588,10.5
589,10.6
590,10.6
591,10.7
592,10.7
593,10.7
594,10.8
595,10.8
596,10.8
597,10.8
598,10.8
599,10.7
600,10.6
601,10.5
602,10.4
603,10.5
604,10.6
605,10.7
606,10.7
607,10.9
608,11.1
609,11.3
610,11.5
611,11.6
612,11.7
613,11.7
614,11.8
615,11.8
616,11.9
617,11.9
618,12.0
619,12.1
620,12.2
621,12.3
622,12.6
623,12.8
624,13.1
625,13.3
626,13.5
627,13.8
628,14.1
629,14.3
630,14.4
631,14.6
632,14.7
633,14.8
634,14.9
635,14.9
636,15.0
637,15.0
638,15.0
639,15.0
640,15.1
641,15.1
642,15.1
643,15.1
644,15.1
645,15.1
646,15.1
647,15.1
648,15.0
649,14.9
650,14.8
651,14.9
652,15.0
653,15.0
654,15.0
655,15.1
656,15.1
657,15.0
658,14.9
659,14.9
660,14.8
661,14.7
662,14.6
663,14.2
664,14.0
665,14.0
666,14.0
667,14.1
668,14.2
669,14.2
670,14.3
671,14.3
672,14.1
673,13.9
674,13.7
675,13.7
676,13.9
677,14.0
678,14.2
679,14.4
680,14.7
681,14.8
682,14.9
683,15.0
684,15.0
685,15.1
686,15.1
687,15.2
688,15.1
689,15.0
690,15.0
691,14.9
692,14.9
693,14.9
694,14.9
695,14.8
696,14.8
697,14.8
698,14.8
699,14.8
700,14.8
701,14.8
702,14.8
703,14.8
704,14.8
705,14.8
706,14.8
707,14.8
708,14.7
709,14.6
710,14.6
711,14.7
712,14.7
713,14.8
714,14.8
715,14.9
716,14.9
717,14.9
718,14.8
719,14.7
720,14.6
721,14.6
722,14.5
723,14.5
724,14.4
725,14.4
726,14.4
727,14.3
728,14.3
729,14.3
730,14.3
731,14.3
732,14.3
733,14.3
734,14.3
735,14.3
736,14.3
737,14.3
738,14.3
739,14.3
740,14.3
741,14.3
742,14.3
743,14.3
744,14.3
745,14.3
746,14.3
747,14.3
748,12.9
749,14.1
750,14.0
751,13.9
752,13.8
753,13.8
754,13.7
755,13.4
756,13.1
757,12.9
758,12.7
759,12.6
760,12.5
761,12.2
762,11.9
763,11.7
764,11.5
765,11.2
766,11.1
767,11.0
768,10.9
769,10.5
770,9.9
771,9.4
772,9.0
773,8.6
774,8.4
775,8.2
776,8.0
777,7.8
778,7.7
