time,respirationRate
0,18.2
1,18.1
2,18.1
3,18.1
4,18.2
5,18.3
6,18.7
7,19.0
8,19.0
9,19.3
10,19.5
11,19.6
12,19.6
13,19.6
14,19.6
15,19.6
16,19.6
17,19.6
18,19.6
19,19.5
20,19.5
21,19.6
22,19.7
23,19.7
24,19.8
25,19.8
26,19.8
27,19.8
28,19.7
29,19.6
30,19.7
31,19.7
32,19.9
33,20.0
34,20.6
35,21.6
36,22.4
37,23.2
38,24.5
39,25.3
40,25.9
41,26.5
42,27.0
43,27.4
44,27.7
45,27.9
46,27.8
47,27.6
48,27.7
49,28.0
50,28.3
51,28.5
52,28.6
53,28.5
54,28.4
55,28.5
56,28.4
57,28.2
58,28.3
59,28.6
60,28.8
61,29.1
62,29.2
63,29.3
64,29.3
65,29.3
66,29.2
67,29.2
68,29.1
69,29.0
70,28.9
71,28.8
72,28.8
73,28.6
74,28.5
75,28.4
76,28.1
77,27.9
78,27.7
79,27.4
80,27.1
81,26.9
82,26.7
83,26.6
84,26.6
85,26.9
86,27.1
87,27.5
88,27.7
89,27.9
90,28.3
91,29.0
92,29.5
93,29.6
94,29.6
95,29.5
96,29.3
97,29.1
98,29.0
99,29.1
100,29.5
101,29.7
102,30.0
103,30.1
104,30.2
105,30.1
106,30.0
107,29.9
108,29.7
109,29.5
110,29.5
111,29.5
112,29.0
113,28.6
114,28.3
115,28.0
116,28.1
117,28.3
118,28.8
119,29.3
120,29.7
121,29.9
122,29.7
123,29.6
124,29.4
125,29.3
126,29.0
127,28.5
128,28.4
129,28.4
130,28.4
131,28.4
132,28.6
133,29.1
134,29.1
135,29.5
136,29.4
137,29.3
138,29.0
139,29.0
140,29.1
141,29.2
142,29.2
143,29.3
144,29.2
145,29.2
146,29.1
147,29.0
148,28.9
149,28.8
150,28.8
151,28.8
152,28.8
153,28.8
154,28.7
155,28.6
156,28.5
157,28.4
158,28.2
159,28.0
160,27.8
161,27.3
162,26.9
163,27.2
164,27.4
165,27.9
166,28.4
167,29.3
168,30.0
169,30.6
170,31.0
171,31.3
172,31.4
173,31.5
174,31.3
175,31.2
176,30.6
177,30.1
178,29.6
179,29.0
180,28.9
181,29.0
182,29.5
183,29.8
184,30.1
185,30.4
186,30.4
187,30.5
188,30.5
189,30.4
190,30.3
191,30.2
192,30.2
193,30.2
194,29.9
195,29.7
196,29.4
197,29.0
198,29.0
199,29.2
200,29.5
201,29.8
202,30.0
203,30.1
204,30.2
205,30.2
206,30.2
207,30.0
208,29.9
209,29.7
210,29.6
211,29.6
212,29.3
213,28.9
214,28.6
215,28.4
216,28.0
217,27.7
218,27.6
219,27.6
220,27.4
221,27.4
222,27.2
223,27.1
224,27.6
225,27.9
226,27.7
227,27.6
228,27.6
229,27.7
230,27.8
231,27.8
232,27.9
233,27.9
234,27.9
235,27.8
236,27.8
237,27.7
238,27.7
239,27.5
240,27.4
241,27.1
242,27.0
243,27.0
244,27.2
245,27.6
246,27.9
247,28.2
248,28.4
249,28.5
250,28.6
251,28.6
252,28.5
253,28.4
254,28.3
255,28.1
256,28.0
257,27.9
258,27.8
259,27.8
260,27.8
261,27.7
262,27.7
263,27.7
264,27.6
265,27.4
266,27.3
267,27.1
268,26.9
269,26.7
270,26.6
271,26.4
272,26.3
273,26.6
274,26.8
275,27.2
276,27.6
277,27.7
278,27.8
279,27.7
280,27.6
281,27.5
282,27.4
283,27.3
284,27.3
285,27.3
286,27.2
287,27.1
288,27.0
289,26.8
290,26.7
291,26.5
292,26.4
293,26.3
294,26.2
295,26.2
296,26.0
297,25.9
298,25.8
299,25.8
300,25.7
301,25.5
302,25.4
303,25.4
304,25.3
305,25.2
306,25.1
307,24.9
308,24.8
309,24.8
310,24.9
311,25.0
312,25.2
313,25.4
314,25.9
315,26.2
316,26.4
317,26.5
318,26.5
319,26.6
320,26.6
321,26.6
322,26.5
323,26.4
324,26.4
325,26.1
326,25.8
327,25.8
328,25.8
329,26.1
330,26.3
331,26.6
332,26.9
333,26.7
334,26.6
335,26.6
336,26.8
337,26.9
338,26.9
339,27.0
340,27.0
341,26.9
342,27.0
343,27.1
344,27.1
345,27.2
346,27.1
347,27.0
348,26.9
349,26.7
350,26.6
351,26.6
352,26.6
353,26.6
354,26.7
355,27.0
356,27.3
357,27.4
358,27.4
359,27.4
360,27.4
361,27.4
362,27.3
363,27.2
364,27.2
365,27.0
366,26.9
367,26.8
368,26.8
369,26.8
370,26.6
371,26.2
372,26.1
373,26.1
374,26.3
375,26.6
376,26.5
377,26.5
378,26.6
379,26.8
380,27.0
381,27.1
382,27.1
383,27.0
384,27.0
385,26.7
386,26.7
387,26.5
388,26.4
389,26.3
390,26.4
391,26.5
392,26.7
393,26.8
394,27.1
395,27.4
396,27.7
397,28.0
398,28.3
399,28.3
400,28.4
401,28.4
402,28.4
403,28.3
404,28.1
405,27.9
406,27.7
407,27.6
408,27.4
409,27.5
410,27.8
411,28.0
412,27.9
413,27.7
414,27.6
415,27.4
416,27.2
417,27.1
418,27.1
419,27.1
420,27.1
421,26.9
422,26.8
423,26.7
424,26.4
425,26.2
426,26.0
427,25.9
428,25.6
429,25.2
430,24.9
431,24.4
432,23.7
433,23.2
434,22.8
435,22.5
436,22.2
437,21.8
438,21.4
439,21.2
440,21.0
441,21.0
442,21.0
443,22.0
444,22.9
445,23.4
446,23.6
447,24.1
448,24.8
449,25.3
450,25.3
451,25.3
452,25.3
453,25.3
454,25.1
455,25.1
456,25.2
457,25.3
458,25.0
459,25.0
460,25.2
461,25.4
462,25.7
463,26.1
464,26.4
465,26.7
466,26.9
467,27.0
468,27.1
469,27.3
470,27.4
471,27.4
472,27.4
473,27.4
474,27.4
475,27.4
476,27.1
477,27.0
478,26.9
479,26.7
480,26.5
481,26.4
482,26.4
483,26.4
484,26.3
485,26.2
486,26.1
487,26.1
488,26.1
489,26.1
490,26.1
491,26.1
492,25.8
493,25.8
494,25.8
495,25.8
496,25.9
497,25.9
498,26.5
499,27.0
500,27.1
501,27.2
502,27.4
503,27.5
504,27.6
505,27.6
506,27.6
507,27.6
508,27.6
509,27.6
510,27.6
511,27.6
512,27.6
513,27.6
514,27.5
515,27.4
516,27.3
517,27.1
518,27.0
519,26.7
520,26.6
521,26.7
522,26.8
523,26.6
524,26.5
525,26.4
526,26.1
527,25.8
528,25.6
529,25.3
530,25.0
531,24.8
532,24.4
533,24.0
534,23.7
535,23.6
536,23.5
537,23.6
538,24.0
539,24.3
540,24.5
541,24.6
542,24.7
543,24.7
544,24.8
545,24.7
546,24.6
547,24.8
548,24.9
549,25.0
550,25.1
551,25.0
552,24.9
553,24.7
554,24.4
555,24.3
556,24.3
557,24.4
558,24.5
559,24.6
560,24.8
561,24.8
562,24.9
563,24.9
564,24.9
565,24.9
566,24.8
567,24.8
568,24.7
569,24.7
570,24.6
571,24.6
572,24.5
573,24.5
574,24.3
575,24.0
576,23.8
577,23.4
578,22.9
579,22.7
580,22.6
581,22.6
582,22.7
583,23.1
584,23.6
585,24.1
586,24.1
587,24.1
588,24.4
589,24.9
590,25.4
591,25.7
592,26.1
593,25.9
594,25.8
595,25.7
596,25.5
597,25.4
598,25.5
599,25.7
600,26.1
601,26.4
602,26.6
603,26.8
604,26.9
605,26.9
606,27.0
607,27.1
608,27.5
609,27.5
610,27.5
611,27.5
612,27.0
613,26.7
614,26.4
615,25.8
616,25.3
617,24.9
618,24.6
619,24.3
620,24.0
621,23.7
622,23.5
623,23.4
624,23.4
625,23.3
626,23.3
627,23.3
628,23.3
629,23.1
630,23.0
631,23.0
632,23.0
633,23.0
634,23.1
635,23.2
636,24.1
637,24.8
638,24.8
639,25.4
640,25.8
641,26.4
642,26.5
643,26.6
644,26.8
645,27.0
646,27.3
647,27.5
648,28.1
649,28.6
650,29.0
651,29.2
652,29.4
653,29.4
654,29.4
655,29.4
656,29.2
657,28.8
658,28.5
659,28.2
660,27.9
661,27.7
662,27.7
663,27.7
664,28.1
665,28.4
666,29.0
667,29.5
668,29.7
669,29.9
670,30.0
671,29.8
672,29.7
673,29.6
674,29.3
675,29.1
676,28.9
677,28.7
678,28.4
679,28.3
680,28.2
681,28.1
682,27.8
683,27.5
684,27.9
685,28.1
686,28.4
687,28.4
688,28.3
689,28.2
690,28.0
691,28.0
692,28.0
693,28.2
694,28.4
695,28.5
696,28.6
697,28.7
698,28.6
699,28.6
700,28.6
701,28.6
702,28.5
703,28.4
704,28.3
705,28.3
706,27.6
707,27.0
708,26.6
709,26.2
710,25.9
711,25.4
712,24.8
713,24.3
714,23.9
715,23.6
716,22.9
717,22.0
718,21.2
719,20.7
720,20.4
721,20.0
722,20.0
723,20.0
724,20.4
725,20.7
726,21.3
727,22.0
728,22.6
729,23.2
730,23.7
731,24.1
732,24.4
733,24.7
734,25.0
735,25.1
736,25.1
737,25.1
738,25.1
739,25.1
740,25.1
741,24.9
742,24.7
743,24.5
744,24.3
745,24.2
746,24.0
747,23.7
748,23.6
749,23.4
750,23.3
751,23.1
752,22.6
753,22.3
754,22.1
755,22.0
756,21.8
757,21.6
758,21.3
759,21.1
760,20.9
761,20.7
762,20.6
763,20.5
764,20.5
765,20.3
766,20.1
767,19.9
768,19.9
769,19.9
770,19.9
771,19.9
772,19.9
773,19.9
774,19.9
775,19.8
776,19.7
777,19.6
778,19.5
779,19.5
780,19.4
781,19.4
782,19.3
783,19.2
784,19.0
785,19.0
786,18.7
787,18.3
788,18.2
789,18.1
790,18.0
791,17.8
792,17.7
793,17.5
794,17.5
795,17.5
796,17.6
797,17.8
798,17.9
799,18.4
800,18.9
801,19.3
802,19.7
803,20.2
804,20.3
805,20.4
806,20.5
807,20.7
808,20.9
809,21.1
810,21.4
811,21.7
812,21.9
813,22.1
814,22.4
815,22.7
816,22.9
817,23.3
818,23.8
819,24.2
820,24.6
821,24.9
822,25.3
823,25.8
824,26.1
825,26.4
826,26.6
827,26.7
828,26.7
829,26.7
830,26.6
831,26.5
832,26.4
833,26.2
834,26.0
835,25.8
836,24.4
837,24.1
838,24.0
839,23.7
840,23.5
841,23.3
842,23.1
843,23.0
844,22.9
845,22.8
846,22.8
847,22.7
848,22.7
849,22.7
850,22.6
851,22.6
852,22.5
853,22.3
854,22.2
855,22.2
856,22.3
857,22.3
858,22.5
859,22.7
860,22.8
861,22.9
862,22.9
863,22.9
864,22.9
865,22.9
866,22.9
867,22.8
868,22.8
869,22.8
870,22.9
871,22.9
872,22.9
873,22.9
874,22.9
875,22.8
876,22.7
877,22.7
878,22.8
879,22.9
880,23.4
881,23.8
882,23.9
883,23.7
884,23.8
885,24.0
886,24.3
887,24.6
888,24.8
889,25.0
890,25.1
891,25.1
892,25.1
893,25.0
894,25.1
895,25.2
896,25.3
897,25.0
898,24.8
899,24.6
900,24.4
901,24.3
902,24.1
903,23.9
904,23.8
905,23.8
906,23.9
907,23.9
908,24.0
909,24.0
910,24.0
911,23.9
912,23.9
913,24.0
914,24.0
915,24.1
916,24.2
917,24.6
918,24.6
919,25.1
920,25.6
921,25.6
922,25.6
923,25.7
924,25.7
925,26.0
926,26.3
927,26.5
928,26.3
929,26.2
930,25.9
931,25.5
932,25.1
933,24.9
934,24.5
