time,respirationRate
0,15.0
1,14.8
2,14.7
3,14.6
4,14.6
5,14.5
6,14.5
7,14.4
8,13.9
9,13.5
10,13.1
11,12.8
12,12.6
13,12.3
14,11.8
15,11.6
16,11.5
17,11.5
18,11.5
19,11.5
20,13.1
21,14.4
22,15.4
23,16.8
24,17.9
25,18.8
26,19.6
27,20.2
28,20.8
29,20.8
30,21.2
31,21.8
32,22.5
33,23.0
34,23.2
35,23.7
36,24.3
37,24.8
38,24.6
39,24.5
40,24.4
41,23.9
42,23.5
43,23.4
44,23.6
45,23.7
46,23.8
47,23.9
48,24.0
49,24.0
50,24.1
51,24.1
52,24.0
53,24.0
54,24.0
55,24.0
56,24.0
57,23.9
58,23.9
59,24.2
60,24.4
61,24.6
62,24.7
63,24.8
64,24.9
65,25.0
66,25.0
67,24.9
68,24.9
69,25.0
70,25.0
71,25.3
72,25.4
73,25.5
74,25.6
75,25.6
76,25.5
77,25.5
78,25.4
79,25.3
80,25.2
81,25.0
82,24.7
83,24.5
84,24.2
85,24.0
86,23.7
87,23.5
88,23.3
89,23.1
90,23.0
91,23.2
92,23.6
93,24.0
94,24.1
95,24.1
96,24.1
97,23.9
98,23.7
99,23.5
100,23.4
101,23.3
102,23.3
103,23.2
104,23.2
105,23.2
106,23.0
107,22.9
108,22.7
109,22.7
110,22.6
111,22.4
112,22.2
113,22.1
114,22.1
115,22.2
116,22.2
117,22.3
118,22.4
119,22.5
120,22.6
121,23.1
122,23.5
123,23.9
124,24.1
125,24.1
126,24.3
127,24.5
128,24.7
129,24.5
130,24.4
131,24.2
132,24.0
133,23.7
134,23.5
135,23.3
136,22.9
137,22.6
138,22.6
139,22.6
140,22.8
141,22.9
142,23.1
143,23.2
144,23.1
145,23.1
146,23.1
147,23.2
148,23.3
149,23.5
150,23.7
151,23.9
152,24.0
153,24.1
154,24.1
155,24.1
156,24.0
157,24.0
158,23.9
159,23.7
160,23.6
161,23.2
162,23.0
163,22.6
164,22.3
165,22.1
166,22.3
167,22.5
168,22.6
169,22.6
170,22.7
171,23.1
172,23.3
173,23.5
174,23.7
175,23.7
176,23.7
177,23.7
178,23.5
179,23.4
180,23.1
181,22.8
182,22.8
183,23.0
184,23.1
185,23.3
186,23.4
187,23.3
188,23.2
189,23.2
190,23.1
191,22.9
192,22.7
193,22.7
194,22.7
195,22.7
196,22.6
197,22.4
198,22.3
199,22.4
200,22.4
201,22.4
202,22.4
203,22.6
204,22.9
205,23.2
206,23.4
207,23.5
208,23.5
209,23.5
210,23.6
211,23.7
212,23.8
213,23.7
214,23.7
215,23.8
216,24.1
217,24.4
218,24.7
219,24.9
220,25.0
221,25.1
222,25.1
223,25.0
224,25.0
225,24.9
226,24.7
227,24.5
228,24.3
229,24.1
230,23.7
231,23.4
232,23.2
233,23.2
234,23.2
235,23.2
236,23.1
237,22.9
238,22.8
239,22.8
240,22.9
241,22.8
242,22.8
243,22.8
244,22.9
245,23.1
246,23.4
247,23.9
248,24.5
249,25.0
250,25.5
251,26.1
252,26.3
253,26.4
254,26.5
255,26.6
256,26.6
257,26.5
258,26.5
259,26.2
260,26.0
261,25.8
262,24.9
263,24.1
264,23.8
265,23.8
266,23.7
267,24.0
268,24.2
269,24.0
270,23.8
271,23.7
272,23.2
273,22.8
274,22.7
275,22.7
276,22.7
277,22.7
278,22.8
279,22.8
280,22.8
281,22.8
282,22.8
283,22.6
284,22.5
285,22.4
286,22.4
287,22.4
288,22.4
289,22.3
290,22.1
291,21.8
292,21.7
293,21.6
294,21.3
295,21.1
296,20.9
297,20.9
298,20.9
299,21.0
300,21.2
301,21.4
302,22.2
303,22.8
304,23.1
305,23.2
306,23.4
307,23.9
308,24.1
309,23.8
310,23.6
311,23.3
312,23.2
313,23.0
314,22.7
315,22.5
316,22.5
317,22.5
318,22.5
319,22.6
320,23.0
321,23.4
322,24.3
323,25.0
324,25.6
325,25.8
326,26.0
327,26.3
328,26.4
329,26.5
330,26.5
331,26.5
332,26.5
333,26.2
334,26.0
335,25.9
336,25.5
337,25.2
338,24.9
339,24.5
340,24.3
341,24.1
342,23.7
343,23.0
344,22.9
345,22.8
346,22.7
347,22.7
348,22.5
349,22.3
350,22.2
351,22.2
352,22.2
353,22.2
354,22.2
355,22.1
356,22.0
357,21.9
358,22.0
359,22.0
360,21.9
361,21.7
362,21.4
363,21.6
364,21.7
365,22.1
366,22.5
367,22.7
368,22.9
369,23.1
370,23.2
371,23.2
372,23.2
373,23.1
374,23.0
375,22.9
376,22.7
377,22.5
378,22.6
379,22.8
380,23.0
381,22.8
382,22.7
383,22.4
384,22.1
385,21.8
386,22.0
387,22.2
388,22.5
389,22.7
390,22.9
391,23.1
392,23.1
393,23.1
394,23.1
395,23.0
396,22.9
397,22.9
398,23.1
399,23.1
400,22.9
401,22.8
402,22.7
403,22.7
404,22.6
405,22.6
406,22.6
407,22.6
408,22.5
409,22.3
410,22.1
411,22.0
412,21.8
413,21.7
414,21.8
415,21.8
416,22.1
417,22.7
418,22.9
419,22.9
420,22.9
421,22.7
422,22.4
423,22.3
424,22.4
425,22.4
426,22.3
427,22.1
428,21.9
429,21.8
430,21.7
431,21.6
432,21.4
433,21.1
434,21.1
435,21.1
436,21.2
437,21.3
438,21.4
439,21.8
440,22.1
441,22.5
442,23.1
443,23.5
444,23.9
445,24.0
446,24.1
447,24.1
448,24.1
449,23.9
450,23.8
451,23.3
452,23.0
453,22.7
454,22.5
455,22.3
456,22.0
457,21.7
458,21.6
459,21.4
460,21.4
461,21.3
462,21.2
463,21.2
464,21.5
465,21.9
466,22.2
467,22.8
468,23.3
469,23.9
470,24.4
471,24.8
472,25.1
473,25.2
474,25.3
475,25.4
476,25.3
477,25.3
478,25.3
479,25.3
480,25.3
481,24.8
482,24.3
483,24.1
484,24.1
485,24.1
486,24.1
487,24.1
488,23.9
489,23.8
490,23.6
491,23.4
492,23.1
493,22.9
494,22.6
495,22.3
496,22.0
497,21.8
498,21.7
499,21.8
500,22.0
501,22.2
502,22.6
503,22.8
504,23.4
505,23.9
506,24.0
507,23.8
508,23.6
509,24.0
510,24.4
511,24.6
512,24.8
513,24.9
514,24.9
515,24.9
516,24.8
517,24.6
518,24.6
519,24.5
520,24.3
521,24.1
522,23.9
523,23.6
524,23.4
525,23.2
526,22.8
527,22.5
528,22.5
529,22.6
530,22.8
531,23.0
532,23.2
533,23.2
534,23.3
535,23.3
536,23.3
537,23.1
538,23.0
539,22.9
540,22.7
541,22.5
542,22.2
543,22.0
544,21.9
545,21.8
546,21.8
547,21.9
548,21.9
549,21.9
550,21.8
551,21.7
552,21.6
553,21.6
554,21.7
555,21.8
556,22.1
557,22.2
558,22.3
559,22.3
560,22.3
561,22.2
562,22.1
563,21.9
564,21.7
565,21.6
566,21.5
567,21.4
568,21.3
569,21.1
570,20.9
571,20.7
572,20.3
573,20.0
574,19.9
575,19.9
576,19.8
577,19.8
578,19.6
579,19.3
580,19.1
581,19.1
582,19.2
583,19.3
584,19.6
585,19.7
586,20.2
587,20.7
588,21.0
589,21.4
590,21.7
591,21.4
592,21.2
593,21.0
594,20.8
595,20.5
596,20.3
597,20.6
598,20.9
599,21.3
600,21.7
601,22.0
602,22.2
603,22.2
604,22.2
605,22.3
606,22.3
607,22.3
608,22.2
609,21.9
610,21.7
611,21.6
612,21.5
613,21.4
614,21.2
615,21.0
616,20.9
617,20.7
618,20.7
619,20.5
620,20.2
621,20.0
622,20.0
623,20.0
624,20.1
625,20.3
626,20.7
627,21.3
628,21.8
629,22.2
630,22.5
631,22.6
632,22.7
633,22.7
634,22.8
635,22.7
636,22.6
637,22.6
638,22.7
639,22.8
640,22.8
641,22.8
