time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,7.525807852348285,1.9517614313614644,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.775599539540132,0.9935033235541985,0.0,0.0,0.0,0.0,0.0,0.0
3.0,229.13323431831503,235.1953312303107,0.0,0.0,0.4918333050943175,0.41,3.0,0.0
4.0,77.75213694281152,68.92726091594187,0.0,0.0,0.384187454245971,0.18,1.0,0.0
5.0,12.369543377136168,7.335288733890976,0.0,0.0,0.0,0.0,0.0,0.0
6.0,8.528805205208652,3.9866780745369916,0.0,0.0,0.0,0.0,0.0,0.0
7.0,11.314298515315645,9.76426011920297,0.0,0.0,0.0,0.0,0.0,0.0
8.0,7.887339461791668,2.7164225216463245,0.0,0.0,0.0,0.0,0.0,0.0
9.0,6.89073027215602,3.4946232654673124,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.791288271357858,0.7375032183581723,0.0,0.0,0.0,0.0,0.0,0.0
11.0,13.192097607659246,9.176470919959938,0.0,0.0,0.0,0.0,0.0,0.0
12.0,17.0793968444577,13.482565289157902,0.0,0.0,0.0,0.0,0.0,0.0
13.0,12.769326932577753,8.122559427465283,0.0,0.0,0.0,0.0,0.0,0.0
14.0,13.13733526889609,7.897839652225493,0.0,0.0,0.0,0.0,0.0,0.0
15.0,14.497822920696048,8.799197531913421,0.0,0.0,0.0,0.0,0.0,0.0
16.0,8.624697965497436,3.0336882525870936,0.0,0.0,0.0,0.0,0.0,0.0
17.0,19.403659276218196,23.424523682443148,0.0,0.0,0.0,0.0,0.0,0.0
18.0,7.785406205551904,3.8030777523048944,0.0,0.0,0.0,0.0,0.0,0.0
19.0,6.784145234163555,3.2734433698455265,0.0,0.0,0.0,0.0,0.0,0.0
20.0,11.740703141399317,7.748471692381987,0.0,0.0,0.0,0.0,0.0,0.0
21.0,16.937408842235726,19.335824270500645,0.0,0.0,0.0,0.0,0.0,0.0
22.0,9.86529120276322,6.278998866912072,0.0,0.0,0.0,0.0,0.0,0.0
23.0,9.888387232907075,3.645056851344604,0.0,0.0,0.0,0.0,0.0,0.0
24.0,9.613761604606735,10.331939901691586,0.0,0.0,0.0,0.0,0.0,0.0
25.0,12.124394277889364,6.962567838718962,0.0,0.0,0.0,0.0,0.0,0.0
26.0,8.656660114954912,5.23758900010525,0.0,0.0,0.0,0.0,0.0,0.0
27.0,8.731301215085207,8.489915552376404,0.0,0.0,0.0,0.0,0.0,0.0
28.0,7.2581707975527365,1.9027268376960689,0.0,0.0,0.0,0.0,0.0,0.0
29.0,5.749702057882633,1.8401528564878065,0.0,0.0,0.0,0.0,0.0,0.0
30.0,8.474238291957734,3.5623464411753685,0.0,0.0,0.0,0.0,0.0,0.0
31.0,10.28082976351567,4.9933460363247155,0.0,0.0,0.0,0.0,0.0,0.0
32.0,14.980619174091284,4.732034232906092,0.0,0.0,0.0,0.0,0.0,0.0
33.0,11.232885643355825,5.192678711767862,0.0,0.0,0.0,0.0,0.0,0.0
34.0,17.025229881115163,15.460888493404408,0.0,0.0,0.0,0.0,0.0,0.0
35.0,12.998241627481695,13.47478956838441,0.0,0.0,0.0,0.0,0.0,0.0
36.0,19.22201343457883,14.126605871051005,0.0,0.0,0.0,0.0,0.0,0.0
37.0,30.381658477608738,15.453279458228257,0.0,0.0,0.0,0.0,0.0,0.0
38.0,16.761362797432103,7.708228606481574,0.0,0.0,0.0,0.0,0.0,0.0
39.0,15.394880125567179,9.262957811935255,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.2322246296282175,1.9476009713700537,0.0,0.0,0.0,0.0,0.0,0.0
41.0,10.47257055984961,4.315266925111586,0.0,0.0,0.0,0.0,0.0,0.0
42.0,9.572757461970982,5.157900399636878,0.0,0.0,0.0,0.0,0.0,0.0
43.0,9.37839089137083,5.014247644220997,0.0,0.0,0.0,0.0,0.0,0.0
44.0,5.023642519410863,1.4982864248361545,0.0,0.0,0.0,0.0,0.0,0.0
45.0,9.903714444165958,7.763230486075703,0.0,0.0,0.0,0.0,0.0,0.0
46.0,6.610046490791459,2.6482395976255093,0.0,0.0,0.0,0.0,0.0,0.0
47.0,10.66249913800818,5.173466287225975,0.0,0.0,0.0,0.0,0.0,0.0
48.0,8.00996011689857,3.3745982479768073,0.0,0.0,0.0,0.0,0.0,0.0
49.0,12.717946222879597,9.683180779367087,0.0,0.0,0.0,0.0,0.0,0.0
50.0,12.765634930215402,9.206919792998228,0.0,0.0,0.0,0.0,0.0,0.0
51.0,15.764448901032413,7.108495610581679,0.0,0.0,0.0,0.0,0.0,0.0
52.0,7.19931066544334,4.179741328328831,0.0,0.0,0.0,0.0,0.0,0.0
53.0,5.788554334525536,1.0906571242590837,0.0,0.0,0.0,0.0,0.0,0.0
54.0,5.423670085560556,4.004488409717348,0.0,0.0,0.0,0.0,0.0,0.0
55.0,5.655263277837145,1.2341565637474379,0.0,0.0,0.0,0.0,0.0,0.0
56.0,11.414132158329672,6.838961821473031,0.0,0.0,0.0,0.0,0.0,0.0
57.0,7.569056477298235,9.432113036445765,0.0,0.0,0.0,0.0,0.0,0.0
58.0,11.190332941362433,6.408111404888695,0.0,0.0,0.0,0.0,0.0,0.0
59.0,11.088173112022785,11.296747769247927,0.0,0.0,0.0,0.0,0.0,0.0
60.0,6.794978677162311,3.592887207819722,0.0,0.0,0.0,0.0,0.0,0.0
61.0,13.789114901709759,12.011290965258583,0.0,0.0,0.0,0.0,0.0,0.0
62.0,9.595378714480121,5.877026107801321,0.0,0.0,0.0,0.0,0.0,0.0
63.0,13.726345673072183,7.249485492284484,0.0,0.0,0.0,0.0,0.0,0.0
64.0,7.294529473448398,2.7824934962028034,0.0,0.0,0.0,0.0,0.0,0.0
65.0,5.13227397584872,3.443883143888725,0.0,0.0,0.0,0.0,0.0,0.0
66.0,13.454945078780074,11.766214547646154,0.0,0.0,0.0,0.0,0.0,0.0
67.0,7.780526918309148,2.2526020705329377,0.0,0.0,0.0,0.0,0.0,0.0
68.0,4.168916143543481,0.7630384255848244,0.0,0.0,0.0,0.0,0.0,0.0
69.0,10.466941303010394,10.400883457789456,0.0,0.0,0.0,0.0,0.0,0.0
70.0,10.0558656222913,5.262944986935977,0.0,0.0,0.0,0.0,0.0,0.0
71.0,8.380084233347802,2.307352696982188,0.0,0.0,0.0,0.0,0.0,0.0
72.0,3.8701890318119814,0.10556272070809962,0.0,0.0,0.0,0.0,0.0,0.0
73.0,7.82022123300015,6.055148095025418,0.0,0.0,0.0,0.0,0.0,0.0
74.0,6.718279036666003,2.355352593651022,0.0,0.0,0.0,0.0,0.0,0.0
75.0,8.624068421144408,4.709032862631203,0.0,0.0,0.0,0.0,0.0,0.0
76.0,6.7974799224025295,2.8822455646874277,0.0,0.0,0.0,0.0,0.0,0.0
77.0,9.717890883940631,5.327106566207099,0.0,0.0,0.0,0.0,0.0,0.0
78.0,5.902914163572879,1.3866606800152648,0.0,0.0,0.0,0.0,0.0,0.0
79.0,5.404504396432328,0.9479573225180828,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3.8571708129267757,0.10251763137452956,0.0,0.0,0.0,0.0,0.0,0.0
81.0,6.808710378754667,4.053964122022686,0.0,0.0,0.0,0.0,0.0,0.0
82.0,11.164481883666294,10.036833344522554,0.0,0.0,0.0,0.0,0.0,0.0
83.0,6.328438796443146,2.7808431741314528,0.0,0.0,0.0,0.0,0.0,0.0
84.0,3.8707779080361178,0.10717519198982535,0.0,0.0,0.0,0.0,0.0,0.0
85.0,8.146738214570865,3.9797922533484043,0.0,0.0,0.0,0.0,0.0,0.0
86.0,8.809496134501222,6.2391575433438025,0.0,0.0,0.0,0.0,0.0,0.0
87.0,21.788219952100306,21.963322700920276,0.0,0.0,0.0,0.0,0.0,0.0
88.0,20.527845013018588,16.60158838810058,0.0,0.0,0.0,0.0,0.0,0.0
89.0,12.87569002985687,11.502801423714814,0.0,0.0,0.0,0.0,0.0,0.0
90.0,6.6196706337236,5.235498879567624,0.0,0.0,0.0,0.0,0.0,0.0
91.0,12.538399015383797,6.826347053667562,0.0,0.0,0.0,0.0,0.0,0.0
92.0,8.937356097461098,2.680811016101197,0.0,0.0,0.0,0.0,0.0,0.0
93.0,13.659719959698212,15.992762635394724,0.0,0.0,0.0,0.0,0.0,0.0
94.0,21.060039133618574,21.101121337424125,0.0,0.0,0.0,0.0,0.0,0.0
95.0,9.27996095670828,3.2770580203125994,0.0,0.0,0.0,0.0,0.0,0.0
96.0,7.993051390567461,5.719799450623725,0.0,0.0,0.0,0.0,0.0,0.0
97.0,8.289532978150717,5.11454000604289,0.0,0.0,0.0,0.0,0.0,0.0
98.0,8.7296280283163,5.916042610612179,0.0,0.0,0.0,0.0,0.0,0.0
99.0,3.8869712790046584,0.12130635789579418,0.0,0.0,0.0,0.0,0.0,0.0
100.0,3.844168851307561,0.12401194423633391,0.0,0.0,0.0,0.0,0.0,0.0
101.0,9.321396800036805,9.29640824157396,0.0,0.0,0.0,0.0,0.0,0.0
102.0,13.341616971572638,18.27672735529195,0.0,0.0,0.0,0.0,0.0,0.0
103.0,7.556083181527085,2.675347825458466,0.0,0.0,0.0,0.0,0.0,0.0
104.0,5.608349099355764,1.0611246732908317,0.0,0.0,0.0,0.0,0.0,0.0
105.0,4.26013970969004,0.5668355218963377,0.0,0.0,0.0,0.0,0.0,0.0
106.0,7.707507330253464,5.702311696546334,0.0,0.0,0.0,0.0,0.0,0.0
107.0,14.412348588242942,7.178015523691875,0.0,0.0,0.0,0.0,0.0,0.0
108.0,6.3542027522682085,2.8036966375626537,0.0,0.0,0.0,0.0,0.0,0.0
109.0,3.871204017587967,0.11224088006054292,0.0,0.0,0.0,0.0,0.0,0.0
110.0,15.613976985600994,17.467531889657348,0.0,0.0,0.0,0.0,0.0,0.0
111.0,10.352603824771842,5.5297259519326305,0.0,0.0,0.0,0.0,0.0,0.0
112.0,9.160546686576073,4.438621975505454,0.0,0.0,0.0,0.0,0.0,0.0
113.0,6.739305678649912,5.205750399780425,0.0,0.0,0.0,0.0,0.0,0.0
114.0,6.509377323677895,2.8715216194384054,0.0,0.0,0.0,0.0,0.0,0.0
115.0,6.260057039338928,1.9380903257913968,0.0,0.0,0.0,0.0,0.0,0.0
116.0,8.491316861334816,4.743808281211483,0.0,0.0,0.0,0.0,0.0,0.0
117.0,7.636880445593494,3.505864330247192,0.0,0.0,0.0,0.0,0.0,0.0
118.0,5.283266351339262,2.0743220028912357,0.0,0.0,0.0,0.0,0.0,0.0
119.0,7.397499789200797,4.826951318488548,0.0,0.0,0.0,0.0,0.0,0.0
120.0,8.174157265276785,3.0724983034147146,0.0,0.0,0.0,0.0,0.0,0.0
121.0,5.152802036751566,2.4489856939157404,0.0,0.0,0.0,0.0,0.0,0.0
122.0,7.849361213214833,5.421854513667366,0.0,0.0,0.0,0.0,0.0,0.0
123.0,11.98996243440262,6.483728515466763,0.0,0.0,0.0,0.0,0.0,0.0
124.0,6.615181328736599,5.854089315998088,0.0,0.0,0.0,0.0,0.0,0.0
125.0,8.36620271229773,7.14888877256958,0.0,0.0,0.0,0.0,0.0,0.0
126.0,11.89055068284689,6.6538548712307986,0.0,0.0,0.0,0.0,0.0,0.0
127.0,8.575435900899588,5.721627824786594,0.0,0.0,0.0,0.0,0.0,0.0
128.0,7.0995070121442065,5.664888005242559,0.0,0.0,0.0,0.0,0.0,0.0
129.0,8.88297136989354,2.915833241447895,0.0,0.0,0.0,0.0,0.0,0.0
130.0,5.0486319494611305,2.715580835709208,0.0,0.0,0.0,0.0,0.0,0.0
131.0,6.771562409444897,2.960330080320171,0.0,0.0,0.0,0.0,0.0,0.0
132.0,11.830121822496947,7.5409857549840495,0.0,0.0,0.0,0.0,0.0,0.0
133.0,9.330945053092115,5.953081530392057,0.0,0.0,0.0,0.0,0.0,0.0
134.0,14.49900185144767,8.365555996818548,0.0,0.0,0.0,0.0,0.0,0.0
135.0,6.362676436234636,1.9922863246426024,0.0,0.0,0.0,0.0,0.0,0.0
136.0,6.991774406395137,4.033353399209495,0.0,0.0,0.0,0.0,0.0,0.0
137.0,10.429336636451076,5.087165499112534,0.0,0.0,0.0,0.0,0.0,0.0
138.0,5.394769945359858,1.4985386062091228,0.0,0.0,0.0,0.0,0.0,0.0
139.0,3.8698002493901082,0.11124602555329867,0.0,0.0,0.0,0.0,0.0,0.0
140.0,3.863992546462082,0.1108631850857695,0.0,0.0,0.0,0.0,0.0,0.0
141.0,11.80979274655344,8.552247206209216,0.0,0.0,0.0,0.0,0.0,0.0
142.0,8.700068406997415,5.956359906491178,0.0,0.0,0.0,0.0,0.0,0.0
143.0,5.839578988261632,3.1238220618763397,0.0,0.0,0.0,0.0,0.0,0.0
144.0,3.8617443692474303,0.1571139368042942,0.0,0.0,0.0,0.0,0.0,0.0
145.0,8.281885920990238,6.213126567307362,0.0,0.0,0.0,0.0,0.0,0.0
146.0,12.246012074683644,11.094389281422664,0.0,0.0,0.0,0.0,0.0,0.0
147.0,5.975782119333179,2.0840002427853404,0.0,0.0,0.0,0.0,0.0,0.0
148.0,9.25525463357765,7.371189859217259,0.0,0.0,0.0,0.0,0.0,0.0
149.0,5.541934878509759,1.692669033395769,0.0,0.0,0.0,0.0,0.0,0.0
150.0,6.590326973625549,3.4496061584604134,0.0,0.0,0.0,0.0,0.0,0.0
151.0,5.6572076469223065,1.613301951091161,0.0,0.0,0.0,0.0,0.0,0.0
152.0,7.180776832841198,2.4805909873470084,0.0,0.0,0.0,0.0,0.0,0.0
153.0,12.172145618456156,9.470017515899,0.0,0.0,0.0,0.0,0.0,0.0
154.0,9.953609531530862,8.049709007625326,0.0,0.0,0.0,0.0,0.0,0.0
155.0,3.9934451044982877,0.4716608249697816,0.0,0.0,0.0,0.0,0.0,0.0
156.0,14.940162910147045,12.777682779192613,0.0,0.0,0.0,0.0,0.0,0.0
157.0,24.27060116972842,17.481338429039223,0.0,0.0,0.0,0.0,0.0,0.0
158.0,9.89908674238731,6.551359069082339,0.0,0.0,0.0,0.0,0.0,0.0
159.0,11.842030580708855,8.869214130416678,0.0,0.0,0.0,0.0,0.0,0.0
160.0,14.056435154290687,10.16696965297814,0.0,0.0,0.0,0.0,0.0,0.0
161.0,13.402737783711228,11.673479317059545,0.0,0.0,0.0,0.0,0.0,0.0
162.0,14.899347042958182,14.757761190280467,0.0,0.0,0.0,0.0,0.0,0.0
163.0,10.464389314755731,6.518399076845172,0.0,0.0,0.0,0.0,0.0,0.0
164.0,7.192634210065949,6.342724105566462,0.0,0.0,0.0,0.0,0.0,0.0
165.0,3.862265192359221,0.10957118944248895,0.0,0.0,0.0,0.0,0.0,0.0
166.0,6.1027674164796055,3.04892530769494,0.0,0.0,0.0,0.0,0.0,0.0
167.0,11.944102327345924,4.056686006249517,0.0,0.0,0.0,0.0,0.0,0.0
168.0,9.419469838857905,6.4003164230278875,0.0,0.0,0.0,0.0,0.0,0.0
169.0,5.050161877012977,3.065434429680064,0.0,0.0,0.0,0.0,0.0,0.0
170.0,10.348216279142857,2.727208115906731,0.0,0.0,0.0,0.0,0.0,0.0
171.0,7.200007237939299,2.467283613896089,0.0,0.0,0.0,0.0,0.0,0.0
172.0,3.8636012370241017,0.0978225534837674,0.0,0.0,0.0,0.0,0.0,0.0
173.0,7.2339682606115225,3.708502380497469,0.0,0.0,0.0,0.0,0.0,0.0
174.0,8.155942225380977,2.33258196192683,0.0,0.0,0.0,0.0,0.0,0.0
175.0,7.407316779331845,3.312349618269955,0.0,0.0,0.0,0.0,0.0,0.0
176.0,7.154420591884375,2.802167201525343,0.0,0.0,0.0,0.0,0.0,0.0
177.0,8.866485836465923,4.741964142480136,0.0,0.0,0.0,0.0,0.0,0.0
178.0,9.823840838002305,5.378533643461247,0.0,0.0,0.0,0.0,0.0,0.0
179.0,6.9314499952877995,1.9856401662519763,0.0,0.0,0.0,0.0,0.0,0.0
180.0,3.908632320997941,0.11369308807282727,0.0,0.0,0.0,0.0,0.0,0.0
181.0,7.444761920680369,5.438061710244875,0.0,0.0,0.0,0.0,0.0,0.0
182.0,39.86305106524805,35.10509539775932,0.0,0.0,0.0,0.0,0.0,1.0
183.0,6.556946962619446,3.41276338421637,0.0,0.0,0.0,0.0,0.0,0.0
184.0,10.415861225088598,6.48882831968161,0.0,0.0,0.0,0.0,0.0,0.0
185.0,6.255011024461294,2.933728068612958,0.0,0.0,0.0,0.0,0.0,0.0
186.0,17.00232388009051,16.71562475268686,0.0,0.0,0.0,0.0,0.0,0.0
187.0,19.09137552233055,12.393758619173372,0.0,0.0,0.0,0.0,0.0,0.0
188.0,36.40662212489732,21.477584820589847,0.0,0.0,0.0,0.0,0.0,0.0
189.0,34.6605126275479,28.457114118049596,0.0,0.0,0.0,0.0,0.0,0.0
190.0,16.04638315197385,15.540948864878247,0.0,0.0,0.0,0.0,0.0,0.0
191.0,10.433262856770899,3.4401514281919257,0.0,0.0,0.0,0.0,0.0,0.0
192.0,6.708094798098063,2.3771822502721576,0.0,0.0,0.0,0.0,0.0,0.0
